@relation 'LCP Tibia Literal ROI '

@attribute File {'Literal Tibia of Normal_1.jpg','Literal Tibia of Normal_10.jpg','Literal Tibia of Normal_11.jpg','Literal Tibia of Normal_12.jpg','Literal Tibia of Normal_13.jpg','Literal Tibia of Normal_14.jpg','Literal Tibia of Normal_15.jpg','Literal Tibia of Normal_16.jpg','Literal Tibia of Normal_17.jpg','Literal Tibia of Normal_18.jpg','Literal Tibia of Normal_19.jpg','Literal Tibia of Normal_2.jpg','Literal Tibia of Normal_20.jpg','Literal Tibia of Normal_21.jpg','Literal Tibia of Normal_22.jpg','Literal Tibia of Normal_23.jpg','Literal Tibia of Normal_24.jpg','Literal Tibia of Normal_25.jpg','Literal Tibia of Normal_26.jpg','Literal Tibia of Normal_27.jpg','Literal Tibia of Normal_28.jpg','Literal Tibia of Normal_29.jpg','Literal Tibia of Normal_3.jpg','Literal Tibia of Normal_30.jpg','Literal Tibia of Normal_31.jpg','Literal Tibia of Normal_32.jpg','Literal Tibia of Normal_33.jpg','Literal Tibia of Normal_34.jpg','Literal Tibia of Normal_35.jpg','Literal Tibia of Normal_36.jpg','Literal Tibia of Normal_37.jpg','Literal Tibia of Normal_38.jpg','Literal Tibia of Normal_39.jpg','Literal Tibia of Normal_4.jpg','Literal Tibia of Normal_40.jpg','Literal Tibia of Normal_41.jpg','Literal Tibia of Normal_42.jpg','Literal Tibia of Normal_43.jpg','Literal Tibia of Normal_44.jpg','Literal Tibia of Normal_45.jpg','Literal Tibia of Normal_46.jpg','Literal Tibia of Normal_47.jpg','Literal Tibia of Normal_48.jpg','Literal Tibia of Normal_49.jpg','Literal Tibia of Normal_5.jpg','Literal Tibia of Normal_50.jpg','Literal Tibia of Normal_51.jpg','Literal Tibia of Normal_52.jpg','Literal Tibia of Normal_53.jpg','Literal Tibia of Normal_54.jpg','Literal Tibia of Normal_55.jpg','Literal Tibia of Normal_56.jpg','Literal Tibia of Normal_57.jpg','Literal Tibia of Normal_58.jpg','Literal Tibia of Normal_59.jpg','Literal Tibia of Normal_6.jpg','Literal Tibia of Normal_60.jpg','Literal Tibia of Normal_61.jpg','Literal Tibia of Normal_62.jpg','Literal Tibia of Normal_63.jpg','Literal Tibia of Normal_7.jpg','Literal Tibia of Normal_8.jpg','Literal Tibia of Normal_9.jpg','Literal Tibia of OA_1.jpg','Literal Tibia of OA_10.jpg','Literal Tibia of OA_11.jpg','Literal Tibia of OA_12.jpg','Literal Tibia of OA_13.jpg','Literal Tibia of OA_14.jpg','Literal Tibia of OA_15.jpg','Literal Tibia of OA_16.jpg','Literal Tibia of OA_17.jpg','Literal Tibia of OA_18.jpg','Literal Tibia of OA_19.jpg','Literal Tibia of OA_2.jpg','Literal Tibia of OA_20.jpg','Literal Tibia of OA_21.jpg','Literal Tibia of OA_22.jpg','Literal Tibia of OA_23.jpg','Literal Tibia of OA_24.jpg','Literal Tibia of OA_25.jpg','Literal Tibia of OA_26.jpg','Literal Tibia of OA_27.jpg','Literal Tibia of OA_28.jpg','Literal Tibia of OA_29.jpg','Literal Tibia of OA_3.jpg','Literal Tibia of OA_30.jpg','Literal Tibia of OA_31.jpg','Literal Tibia of OA_32.jpg','Literal Tibia of OA_33.jpg','Literal Tibia of OA_34.jpg','Literal Tibia of OA_35.jpg','Literal Tibia of OA_36.jpg','Literal Tibia of OA_37.jpg','Literal Tibia of OA_38.jpg','Literal Tibia of OA_39.jpg','Literal Tibia of OA_4.jpg','Literal Tibia of OA_40.jpg','Literal Tibia of OA_41.jpg','Literal Tibia of OA_42.jpg','Literal Tibia of OA_43.jpg','Literal Tibia of OA_44.jpg','Literal Tibia of OA_45.jpg','Literal Tibia of OA_46.jpg','Literal Tibia of OA_47.jpg','Literal Tibia of OA_48.jpg','Literal Tibia of OA_49.jpg','Literal Tibia of OA_5.jpg','Literal Tibia of OA_50.jpg','Literal Tibia of OA_51.jpg','Literal Tibia of OA_52.jpg','Literal Tibia of OA_53.jpg','Literal Tibia of OA_54.jpg','Literal Tibia of OA_55.jpg','Literal Tibia of OA_56.jpg','Literal Tibia of OA_57.jpg','Literal Tibia of OA_58.jpg','Literal Tibia of OA_59.jpg','Literal Tibia of OA_6.jpg','Literal Tibia of OA_60.jpg','Literal Tibia of OA_61.jpg','Literal Tibia of OA_62.jpg','Literal Tibia of OA_63.jpg','Literal Tibia of OA_64.jpg','Literal Tibia of OA_65.jpg','Literal Tibia of OA_66.jpg','Literal Tibia of OA_67.jpg','Literal Tibia of OA_68.jpg','Literal Tibia of OA_7.jpg','Literal Tibia of OA_8.jpg','Literal Tibia of OA_9.jpg'}
@attribute LCP_1 numeric
@attribute LCP_2 numeric
@attribute LCP_3 numeric
@attribute LCP_4 numeric
@attribute LCP_5 numeric
@attribute LCP_6 numeric
@attribute LCP_7 numeric
@attribute LCP_8 numeric
@attribute LCP_9 numeric
@attribute LCP_10 numeric
@attribute LCP_11 numeric
@attribute LCP_12 numeric
@attribute LCP_13 numeric
@attribute LCP_14 numeric
@attribute LCP_15 numeric
@attribute LCP_16 numeric
@attribute LCP_17 numeric
@attribute LCP_18 numeric
@attribute LCP_19 numeric
@attribute LCP_20 numeric
@attribute LCP_21 numeric
@attribute LCP_22 numeric
@attribute LCP_23 numeric
@attribute LCP_24 numeric
@attribute LCP_25 numeric
@attribute LCP_26 numeric
@attribute LCP_27 numeric
@attribute LCP_28 numeric
@attribute LCP_29 numeric
@attribute LCP_30 numeric
@attribute LCP_31 numeric
@attribute LCP_32 numeric
@attribute LCP_33 numeric
@attribute LCP_34 numeric
@attribute LCP_35 numeric
@attribute LCP_36 numeric
@attribute LCP_37 numeric
@attribute LCP_38 numeric
@attribute LCP_39 numeric
@attribute LCP_40 numeric
@attribute LCP_41 numeric
@attribute LCP_42 numeric
@attribute LCP_43 numeric
@attribute LCP_44 numeric
@attribute LCP_45 numeric
@attribute LCP_46 numeric
@attribute LCP_47 numeric
@attribute LCP_48 numeric
@attribute LCP_49 numeric
@attribute LCP_50 numeric
@attribute LCP_51 numeric
@attribute LCP_52 numeric
@attribute LCP_53 numeric
@attribute LCP_54 numeric
@attribute LCP_55 numeric
@attribute LCP_56 numeric
@attribute LCP_57 numeric
@attribute LCP_58 numeric
@attribute LCP_59 numeric
@attribute LCP_60 numeric
@attribute LCP_61 numeric
@attribute LCP_62 numeric
@attribute LCP_63 numeric
@attribute LCP_64 numeric
@attribute LCP_65 numeric
@attribute LCP_66 numeric
@attribute LCP_67 numeric
@attribute LCP_68 numeric
@attribute LCP_69 numeric
@attribute LCP_70 numeric
@attribute LCP_71 numeric
@attribute LCP_72 numeric
@attribute LCP_73 numeric
@attribute LCP_74 numeric
@attribute LCP_75 numeric
@attribute LCP_76 numeric
@attribute LCP_77 numeric
@attribute LCP_78 numeric
@attribute LCP_79 numeric
@attribute LCP_80 numeric
@attribute LCP_81 numeric
@attribute class {Nor,OA}

@data
'Literal Tibia of OA_12.jpg',1.07,0.0125,0.163,0.0664,0.15,0.0664,0.163,0.0125,748,1.05,0.0283,0.128,0.0461,0.0243,0.0461,0.128,0.0283,794,1.03,0.025,0.0481,0.064,0.14,0.064,0.0481,0.025,785,1.02,0.0188,0.0648,0.103,0.281,0.103,0.0648,0.0188,733,1,0.0277,0.082,0.0344,0.00852,0.0344,0.082,0.0277,791,0.984,0.0179,0.0625,0.0557,0.0947,0.0557,0.0625,0.0179,828,0.968,0.0167,0.0472,0.0679,0.228,0.0679,0.0472,0.0167,920,0.952,0.0405,0.0935,0.0559,0.065,0.0559,0.0935,0.0405,878,0.93,0.0227,0.247,0.0864,0.377,0.0864,0.247,0.0227,912,OA
'Literal Tibia of OA_13.jpg',1.07,0.0964,0.305,0.0883,0.0845,0.0883,0.305,0.0964,671,1.05,0.0129,0.167,0.0184,0.00246,0.0184,0.167,0.0129,804,1.04,0.0254,0.0589,0.0923,0.0163,0.0923,0.0589,0.0254,723,1.02,0.0239,0.131,0.106,0.0575,0.106,0.131,0.0239,813,1,0.00675,0.272,0.107,0.119,0.107,0.272,0.00675,1033,0.984,0.02,0.161,0.0946,0.219,0.0946,0.161,0.02,860,0.967,0.0157,0.0888,0.0103,0.0781,0.0103,0.0888,0.0157,881,0.954,0.02,0.2,0.0426,0.0646,0.0426,0.2,0.02,839,0.934,0.0461,0.38,0.128,0.0514,0.128,0.38,0.0461,873,OA
'Literal Tibia of OA_14.jpg',1.13,0.0543,0.251,0.0762,0.0884,0.0762,0.251,0.0543,812,1.09,0.0723,0.201,0.0377,0.224,0.0377,0.201,0.0723,899,1.06,0.0239,0.0744,0.0615,0.123,0.0615,0.0744,0.0239,794,1.03,0.02,0.122,0.0496,0.0428,0.0496,0.122,0.02,663,0.998,0.0156,0.172,0.0449,0.0909,0.0449,0.172,0.0156,760,0.967,0.0381,0.153,0.0881,0.115,0.0881,0.153,0.0381,727,0.943,0.0273,0.114,0.0818,0.231,0.0818,0.114,0.0273,785,0.918,0.027,0.152,0.069,0.0474,0.069,0.152,0.027,902,0.882,0.0598,0.236,0.12,0.0343,0.12,0.236,0.0598,955,OA
'Literal Tibia of OA_15.jpg',1.06,0.101,0.414,0.0776,0.243,0.0776,0.414,0.101,819,1.04,0.0311,0.225,0.0426,0.0393,0.0426,0.225,0.0311,931,1.03,0.00958,0.0708,0.112,0.373,0.112,0.0708,0.00958,699,1.02,0.00431,0.0673,0.0951,0.00246,0.0951,0.0673,0.00431,626,1,0.0295,0.264,0.0843,0.246,0.0843,0.264,0.0295,749,0.986,0.0152,0.141,0.0473,0.0999,0.0473,0.141,0.0152,680,0.971,0.0229,0.0839,0.079,0.139,0.079,0.0839,0.0229,772,0.96,0.0682,0.202,0.0842,0.237,0.0842,0.202,0.0682,962,0.938,0.059,0.335,0.115,0.45,0.115,0.335,0.059,981,OA
'Literal Tibia of OA_16.jpg',1.08,0.03,0.426,0.156,0.42,0.156,0.426,0.03,902,1.06,0.0751,0.206,0.0385,0.0102,0.0385,0.206,0.0751,945,1.04,0.0171,0.076,0.0587,0.264,0.0587,0.076,0.0171,679,1.02,0.0231,0.129,0.0302,0.0473,0.0302,0.129,0.0231,560,1,0.0051,0.17,0.0112,0.154,0.0112,0.17,0.0051,615,0.983,0.029,0.0243,0.0879,0.0341,0.0879,0.0243,0.029,610,0.962,0.0191,0.059,0.104,0.331,0.104,0.059,0.0191,756,0.944,0.0357,0.175,0.124,0.0129,0.124,0.175,0.0357,906,0.913,0.0998,0.335,0.178,0.00265,0.178,0.335,0.0998,1036,OA
'Literal Tibia of OA_17.jpg',1.12,0.0842,0.23,0.0736,0.151,0.0736,0.23,0.0842,573,1.09,0.0566,0.159,0.0989,0.224,0.0989,0.159,0.0566,708,1.07,0.0133,0.0567,0.0326,0.0735,0.0326,0.0567,0.0133,761,1.04,0.0106,0.148,0.0398,0.189,0.0398,0.148,0.0106,991,1,0.0166,0.49,0.082,0.316,0.082,0.49,0.0166,1220,0.966,0.0249,0.249,0.162,0.487,0.162,0.249,0.0249,1179,0.936,0.00691,0.176,0.0649,0.259,0.0649,0.176,0.00691,891,0.917,0.0379,0.264,0.0655,0.021,0.0655,0.264,0.0379,723,0.875,0.0457,0.373,0.066,0.135,0.066,0.373,0.0457,710,OA
'Literal Tibia of OA_18.jpg',1.09,0.066,0.553,0.0479,0.0844,0.0479,0.553,0.066,803,1.06,0.0209,0.392,0.0742,0.0434,0.0742,0.392,0.0209,937,1.04,0.0471,0.174,0.0405,0.0133,0.0405,0.174,0.0471,631,1.03,0.0249,0.185,0.149,0.0293,0.149,0.185,0.0249,612,1,0.00842,0.472,0.0481,0.0997,0.0481,0.472,0.00842,814,0.979,0.016,0.164,0.0523,0.152,0.0523,0.164,0.016,733,0.959,0.0232,0.146,0.0335,0.0278,0.0335,0.146,0.0232,751,0.942,0.0262,0.376,0.0353,0.00409,0.0353,0.376,0.0262,906,0.915,0.0521,0.555,0.0318,0.149,0.0318,0.555,0.0521,958,OA
'Literal Tibia of OA_19.jpg',1.08,0.0793,0.304,0.074,0.0401,0.074,0.304,0.0793,793,1.05,0.0579,0.186,0.0357,0.157,0.0357,0.186,0.0579,864,1.04,0.0163,0.0931,0.154,0.0499,0.154,0.0931,0.0163,717,1.02,0.00924,0.106,0.0822,0.161,0.0822,0.106,0.00924,676,1,0.0226,0.391,0.0444,0.0938,0.0444,0.391,0.0226,855,0.982,0.019,0.163,0.0196,0.11,0.0196,0.163,0.019,751,0.968,0.0574,0.15,0.0192,0.203,0.0192,0.15,0.0574,782,0.952,0.0283,0.22,0.0471,0.0636,0.0471,0.22,0.0283,913,0.928,0.0272,0.348,0.0916,0.0631,0.0916,0.348,0.0272,914,OA
'Literal Tibia of OA_2.jpg',1.05,0.113,0.338,0.0429,0.342,0.0429,0.338,0.113,738,1.03,0.042,0.221,0.127,0.139,0.127,0.221,0.042,878,1.02,0.033,0.122,0.0495,0.291,0.0495,0.122,0.033,712,1.01,0.0167,0.166,0.145,0.141,0.145,0.166,0.0167,710,1,0.0219,0.319,0.0238,0.0899,0.0238,0.319,0.0219,802,0.989,0.0218,0.204,0.0215,0.0285,0.0215,0.204,0.0218,793,0.978,0.0166,0.127,0.0531,0.0817,0.0531,0.127,0.0166,877,0.968,0.0293,0.225,0.0147,0.198,0.0147,0.225,0.0293,937,0.951,0.0752,0.389,0.155,0.0782,0.155,0.389,0.0752,883,OA
'Literal Tibia of OA_20.jpg',1.07,0.0424,0.404,0.149,0.182,0.149,0.404,0.0424,792,1.05,0.0429,0.286,0.00289,0.254,0.00289,0.286,0.0429,896,1.03,0.00961,0.109,0.0351,0.0903,0.0351,0.109,0.00961,635,1.02,0.0326,0.187,0.048,0.079,0.048,0.187,0.0326,669,1,0.0286,0.412,0.102,0.191,0.102,0.412,0.0286,803,0.984,0.0134,0.226,0.047,0.108,0.047,0.226,0.0134,807,0.969,0.0425,0.136,0.0397,0.119,0.0397,0.136,0.0425,690,0.957,0.0616,0.3,0.0674,0.024,0.0674,0.3,0.0616,999,0.938,0.0208,0.461,0.0593,0.0266,0.0593,0.461,0.0208,925,OA
'Literal Tibia of OA_21.jpg',1.12,0.0345,0.322,0.344,0.482,0.344,0.322,0.0345,554,1.09,0.0426,0.192,0.0427,0.35,0.0427,0.192,0.0426,895,1.06,0.0189,0.152,0.11,0.104,0.11,0.152,0.0189,430,1.03,0.0243,0.18,0.0753,0.232,0.0753,0.18,0.0243,788,1,0.0324,0.272,0.103,0.326,0.103,0.272,0.0324,484,0.968,0.0322,0.207,0.0771,0.272,0.0771,0.207,0.0322,770,0.938,0.0447,0.129,0.152,0.197,0.152,0.129,0.0447,419,0.921,0.0422,0.287,0.0388,0.524,0.0388,0.287,0.0422,992,0.889,0.0587,0.363,0.0952,0.774,0.0952,0.363,0.0587,669,OA
'Literal Tibia of OA_22.jpg',1.08,0.0579,0.338,0.0546,0.0158,0.0546,0.338,0.0579,906,1.05,0.0264,0.239,0.0498,0.0247,0.0498,0.239,0.0264,925,1.04,0.0352,0.0593,0.0209,0.114,0.0209,0.0593,0.0352,621,1.02,0.00863,0.0995,0.111,0.0508,0.111,0.0995,0.00863,542,1,0.025,0.264,0.0615,0.0267,0.0615,0.264,0.025,645,0.984,0.0351,0.147,0.0382,0.0874,0.0382,0.147,0.0351,562,0.966,0.0528,0.0789,0.138,0.278,0.138,0.0789,0.0528,648,0.95,0.053,0.214,0.0409,0.02,0.0409,0.214,0.053,1029,0.925,0.0342,0.385,0.114,0.171,0.114,0.385,0.0342,1056,OA
'Literal Tibia of OA_23.jpg',1.06,0.0879,0.327,0.0514,0.0217,0.0514,0.327,0.0879,823,1.04,0.0235,0.223,0.0421,0.191,0.0421,0.223,0.0235,868,1.03,0.0134,0.0761,0.0765,0.368,0.0765,0.0761,0.0134,735,1.02,0.0223,0.0926,0.0545,0.14,0.0545,0.0926,0.0223,683,1,0.0246,0.272,0.075,0.159,0.075,0.272,0.0246,688,0.987,0.0282,0.109,0.0181,0.117,0.0181,0.109,0.0282,708,0.973,0.0415,0.0765,0.091,0.228,0.091,0.0765,0.0415,821,0.961,0.0267,0.176,0.0499,0.0734,0.0499,0.176,0.0267,933,0.941,0.05,0.351,0.182,0.331,0.182,0.351,0.05,978,OA
'Literal Tibia of OA_24.jpg',1.06,0.099,0.367,0.0306,0.512,0.0306,0.367,0.099,850,1.04,0.0182,0.237,0.0329,0.0518,0.0329,0.237,0.0182,843,1.03,0.0142,0.0484,0.0902,0.0628,0.0902,0.0484,0.0142,738,1.01,0.0255,0.107,0.106,0.0686,0.106,0.107,0.0255,648,1,0.024,0.267,0.0843,0.00272,0.0843,0.267,0.024,665,0.987,0.0362,0.159,0.105,0.0115,0.105,0.159,0.0362,693,0.975,0.0297,0.0715,0.0285,0.119,0.0285,0.0715,0.0297,818,0.965,0.0482,0.25,0.0644,0.184,0.0644,0.25,0.0482,917,0.947,0.0343,0.39,0.0633,0.326,0.0633,0.39,0.0343,986,OA
'Literal Tibia of OA_25.jpg',1.08,0.116,0.562,0.103,0.0745,0.103,0.562,0.116,787,1.06,0.101,0.36,0.0791,0.183,0.0791,0.36,0.101,898,1.04,0.0277,0.0882,0.0611,0.0699,0.0611,0.0882,0.0277,737,1.02,0.0127,0.161,0.0826,0.115,0.0826,0.161,0.0127,701,0.999,0.00666,0.432,0.123,0.0152,0.123,0.432,0.00666,861,0.979,0.008,0.2,0.043,0.0962,0.043,0.2,0.008,748,0.963,0.042,0.18,0.0392,0.154,0.0392,0.18,0.042,832,0.947,0.0981,0.331,0.0801,0.0116,0.0801,0.331,0.0981,917,0.923,0.0917,0.52,0.108,0.394,0.108,0.52,0.0917,866,OA
'Literal Tibia of OA_26.jpg',1.09,0.0902,0.384,0.119,0.343,0.119,0.384,0.0902,609,1.07,0.0592,0.273,0.148,0.00054,0.148,0.273,0.0592,643,1.05,0.0237,0.0881,0.109,0.399,0.109,0.0881,0.0237,834,1.03,0.0212,0.153,0.0392,0.0831,0.0392,0.153,0.0212,950,1,0.00401,0.36,0.12,0.266,0.12,0.36,0.00401,1110,0.976,0.0387,0.166,0.0978,0.283,0.0978,0.166,0.0387,1126,0.955,0.0284,0.102,0.136,0.19,0.136,0.102,0.0284,942,0.937,0.103,0.133,0.0817,0.189,0.0817,0.133,0.103,791,0.91,0.066,0.355,0.0853,0.231,0.0853,0.355,0.066,743,OA
'Literal Tibia of OA_27.jpg',1.1,0.108,0.34,0.0395,0.152,0.0395,0.34,0.108,668,1.07,0.025,0.224,0.0803,0.0695,0.0803,0.224,0.025,797,1.05,0.0475,0.103,0.0553,0.00801,0.0553,0.103,0.0475,755,1.03,0.0137,0.0981,0.0674,0.0571,0.0674,0.0981,0.0137,846,1,0.0199,0.283,0.0217,0.0249,0.0217,0.283,0.0199,913,0.977,0.0204,0.205,0.0991,0.0854,0.0991,0.205,0.0204,924,0.957,0.0363,0.139,0.0255,0.0895,0.0255,0.139,0.0363,823,0.94,0.0365,0.255,0.0931,0.0369,0.0931,0.255,0.0365,829,0.909,0.0483,0.297,0.047,0.0471,0.047,0.297,0.0483,881,OA
'Literal Tibia of OA_28.jpg',1.1,0.0527,0.152,0.196,0.202,0.196,0.152,0.0527,695,1.07,0.0987,0.202,0.146,0.0373,0.146,0.202,0.0987,796,1.05,0.0123,0.00883,0.164,0.0716,0.164,0.00883,0.0123,790,1.03,0.0248,0.161,0.012,0.00725,0.012,0.161,0.0248,832,1,0.0221,0.204,0.0591,0.123,0.0591,0.204,0.0221,924,0.975,0.0245,0.118,0.0538,0.0903,0.0538,0.118,0.0245,922,0.952,0.0541,0.0724,0.129,0.00813,0.129,0.0724,0.0541,915,0.931,0.0388,0.175,0.0962,0.154,0.0962,0.175,0.0388,843,0.899,0.0602,0.254,0.109,0.252,0.109,0.254,0.0602,798,OA
'Literal Tibia of OA_29.jpg',1.09,0.0714,0.374,0.276,0.343,0.276,0.374,0.0714,628,1.06,0.0886,0.244,0.0498,0.198,0.0498,0.244,0.0886,708,1.04,0.0435,0.0803,0.12,0.118,0.12,0.0803,0.0435,783,1.02,0.00239,0.159,0.0725,0.0545,0.0725,0.159,0.00239,903,1,0.0184,0.318,0.0593,0.0317,0.0593,0.318,0.0184,1073,0.98,0.0227,0.0552,0.0653,0.133,0.0653,0.0552,0.0227,1125,0.96,0.0497,0.139,0.115,0.00769,0.115,0.139,0.0497,941,0.944,0.0162,0.197,0.0548,0.227,0.0548,0.197,0.0162,755,0.918,0.0417,0.408,0.0593,0.265,0.0593,0.408,0.0417,785,OA
'Literal Tibia of OA_3.jpg',1.05,0.0215,0.291,0.123,0.0252,0.123,0.291,0.0215,856,1.03,0.0582,0.178,0.0338,0.0307,0.0338,0.178,0.0582,873,1.02,0.0309,0.0234,0.0445,0.0924,0.0445,0.0234,0.0309,720,1.01,0.0288,0.0597,0.137,0.188,0.137,0.0597,0.0288,616,1,0.0116,0.198,0.0692,0.0479,0.0692,0.198,0.0116,605,0.991,0.0321,0.0983,0.0614,0.14,0.0614,0.0983,0.0321,657,0.981,0.0289,0.0625,0.0128,0.0332,0.0128,0.0625,0.0289,827,0.971,0.0332,0.196,0.0417,0.066,0.0417,0.196,0.0332,945,0.956,0.0608,0.371,0.0664,0.207,0.0664,0.371,0.0608,1027,OA
'Literal Tibia of OA_30.jpg',1.09,0.121,0.354,0.198,0.39,0.198,0.354,0.121,610,1.07,0.0499,0.178,0.0483,0.307,0.0483,0.178,0.0499,691,1.05,0.0311,0.0835,0.0258,0.122,0.0258,0.0835,0.0311,784,1.03,0.00995,0.125,0.0886,0.0883,0.0886,0.125,0.00995,889,1,0.0133,0.36,0.0494,0.111,0.0494,0.36,0.0133,1055,0.978,0.0191,0.156,0.0924,0.166,0.0924,0.156,0.0191,1006,0.959,0.0203,0.112,0.0224,0.0572,0.0224,0.112,0.0203,884,0.941,0.0418,0.25,0.0711,0.267,0.0711,0.25,0.0418,857,0.914,0.0496,0.306,0.166,0.521,0.166,0.306,0.0496,850,OA
'Literal Tibia of OA_31.jpg',1.05,0.145,0.2,0.148,0.209,0.148,0.2,0.145,679,1.04,0.0992,0.127,0.0437,0.0484,0.0437,0.127,0.0992,739,1.03,0.00449,0.0592,0.0747,0.179,0.0747,0.0592,0.00449,804,1.01,0.03,0.0791,0.0319,0.21,0.0319,0.0791,0.03,872,1,0.00688,0.13,0.026,0.025,0.026,0.13,0.00688,967,0.988,0.0333,0.0656,0.0528,0.0515,0.0528,0.0656,0.0333,997,0.975,0.0507,0.048,0.127,0.131,0.127,0.048,0.0507,959,0.964,0.0804,0.0942,0.113,0.212,0.113,0.0942,0.0804,804,0.948,0.0426,0.186,0.0362,0.0018,0.0362,0.186,0.0426,768,OA
'Literal Tibia of OA_32.jpg',1.12,0.0975,0.158,0.218,0.0878,0.218,0.158,0.0975,687,1.08,0.0946,0.21,0.106,0.0731,0.106,0.21,0.0946,796,1.06,0.0574,0.0791,0.102,0.0492,0.102,0.0791,0.0574,747,1.03,0.0105,0.0799,0.0922,0.0275,0.0922,0.0799,0.0105,873,1,0.00909,0.108,0.0357,0.158,0.0357,0.108,0.00909,923,0.972,0.0114,0.112,0.0715,0.0644,0.0715,0.112,0.0114,946,0.944,0.0391,0.0835,0.143,0.174,0.143,0.0835,0.0391,843,0.922,0.0448,0.151,0.0558,0.0673,0.0558,0.151,0.0448,834,0.886,0.0731,0.176,0.188,0.227,0.188,0.176,0.0731,827,OA
'Literal Tibia of OA_33.jpg',1.07,0.0452,0.405,0.0652,0.49,0.0652,0.405,0.0452,830,1.04,0.00754,0.309,0.108,0.0875,0.108,0.309,0.00754,852,1.03,0.036,0.107,0.123,0.194,0.123,0.107,0.036,671,1.02,0.0288,0.148,0.0217,0.256,0.0217,0.148,0.0288,668,1,0.0245,0.444,0.0862,0.239,0.0862,0.444,0.0245,811,0.985,0.00776,0.118,0.167,0.116,0.167,0.118,0.00776,740,0.97,0.0274,0.131,0.0416,0.23,0.0416,0.131,0.0274,820,0.956,0.0729,0.248,0.0396,0.257,0.0396,0.248,0.0729,899,0.937,0.0197,0.456,0.0535,0.314,0.0535,0.456,0.0197,966,OA
'Literal Tibia of OA_34.jpg',1.05,0.0813,0.0927,0.0625,0.00374,0.0625,0.0927,0.0813,685,1.03,0.0332,0.11,0.0621,0.253,0.0621,0.11,0.0332,744,1.02,0.0278,0.0505,0.0689,0.136,0.0689,0.0505,0.0278,776,1.01,0.0351,0.0888,0.0157,0.041,0.0157,0.0888,0.0351,773,1,0.00512,0.173,0.0333,0.0401,0.0333,0.173,0.00512,854,0.992,0.0387,0.104,0.057,0.1,0.057,0.104,0.0387,911,0.98,0.00531,0.069,0.104,0.0717,0.104,0.069,0.00531,917,0.972,0.0482,0.12,0.021,0.0845,0.021,0.12,0.0482,894,0.955,0.081,0.193,0.0471,0.0596,0.0471,0.193,0.081,869,OA
'Literal Tibia of OA_35.jpg',1.11,0.072,0.203,0.263,0.557,0.263,0.203,0.072,553,1.08,0.0252,0.159,0.115,0.239,0.115,0.159,0.0252,676,1.06,0.0239,0.0446,0.106,0.17,0.106,0.0446,0.0239,807,1.03,0.00496,0.144,0.0616,0.349,0.0616,0.144,0.00496,999,1,0.0134,0.279,0.0532,0.223,0.0532,0.279,0.0134,1275,0.971,0.00877,0.115,0.117,0.586,0.117,0.115,0.00877,1207,0.943,0.0398,0.0922,0.0734,0.268,0.0734,0.0922,0.0398,969,0.921,0.055,0.0851,0.141,0.234,0.141,0.0851,0.055,759,0.89,0.0269,0.258,0.223,0.494,0.223,0.258,0.0269,658,OA
'Literal Tibia of OA_36.jpg',1.12,0.167,0.45,0.164,0.133,0.164,0.45,0.167,627,1.08,0.0341,0.249,0.0414,0.113,0.0414,0.249,0.0341,755,1.06,0.0335,0.127,0.134,0.014,0.134,0.127,0.0335,843,1.03,0.0115,0.166,0.0509,0.231,0.0509,0.166,0.0115,826,1,0.0328,0.345,0.0747,0.201,0.0747,0.345,0.0328,1034,0.97,0.0284,0.208,0.142,0.117,0.142,0.208,0.0284,983,0.947,0.0279,0.105,0.17,0.0206,0.17,0.105,0.0279,923,0.924,0.0445,0.284,0.159,0.155,0.159,0.284,0.0445,812,0.893,0.0249,0.444,0.0796,0.358,0.0796,0.444,0.0249,815,OA
'Literal Tibia of OA_37.jpg',1.06,0.0774,0.273,0.138,0.266,0.138,0.273,0.0774,755,1.04,0.04,0.0837,0.0504,0.0686,0.0504,0.0837,0.04,804,1.03,0.0263,0.0607,0.0987,0.185,0.0987,0.0607,0.0263,785,1.01,0.0109,0.128,0.0939,0.136,0.0939,0.128,0.0109,756,1,0.00702,0.283,0.0607,0.0398,0.0607,0.283,0.00702,826,0.988,0.012,0.115,0.135,0.0324,0.135,0.115,0.012,825,0.974,0.0536,0.0477,0.0325,0.0911,0.0325,0.0477,0.0536,794,0.965,0.0219,0.127,0.109,0.0523,0.109,0.127,0.0219,928,0.946,0.0322,0.18,0.0573,0.00936,0.0573,0.18,0.0322,893,OA
'Literal Tibia of OA_38.jpg',1.1,0.0806,0.354,0.0579,0.247,0.0579,0.354,0.0806,854,1.07,0.0491,0.235,0.0487,0.024,0.0487,0.235,0.0491,945,1.05,0.0499,0.0601,0.0516,0.145,0.0516,0.0601,0.0499,692,1.02,0.0233,0.0376,0.128,0.0647,0.128,0.0376,0.0233,593,1,0.0361,0.238,0.0487,0.221,0.0487,0.238,0.0361,737,0.977,0.00565,0.176,0.072,0.082,0.072,0.176,0.00565,620,0.954,0.0231,0.122,0.0883,0.0672,0.0883,0.122,0.0231,701,0.933,0.00558,0.2,0.0526,0.0462,0.0526,0.2,0.00558,973,0.903,0.103,0.437,0.082,0.285,0.082,0.437,0.103,1018,OA
