File,LCP_1,LCP_2,LCP_3,LCP_4,LCP_5,LCP_6,LCP_7,LCP_8,LCP_9,LCP_10,LCP_11,LCP_12,LCP_13,LCP_14,LCP_15,LCP_16,LCP_17,LCP_18,LCP_19,LCP_20,LCP_21,LCP_22,LCP_23,LCP_24,LCP_25,LCP_26,LCP_27,LCP_28,LCP_29,LCP_30,LCP_31,LCP_32,LCP_33,LCP_34,LCP_35,LCP_36,LCP_37,LCP_38,LCP_39,LCP_40,LCP_41,LCP_42,LCP_43,LCP_44,LCP_45,LCP_46,LCP_47,LCP_48,LCP_49,LCP_50,LCP_51,LCP_52,LCP_53,LCP_54,LCP_55,LCP_56,LCP_57,LCP_58,LCP_59,LCP_60,LCP_61,LCP_62,LCP_63,LCP_64,LCP_65,LCP_66,LCP_67,LCP_68,LCP_69,LCP_70,LCP_71,LCP_72,LCP_73,LCP_74,LCP_75,LCP_76,LCP_77,LCP_78,LCP_79,LCP_80,LCP_81,class
Literal Tibia of Normal_5.jpg,1.07E+00,3.42E-02,2.19E-01,2.61E-02,1.73E-01,2.61E-02,2.19E-01,3.42E-02,834,1.04E+00,9.17E-03,1.47E-01,2.37E-02,3.17E-01,2.37E-02,1.47E-01,9.17E-03,967,1.03E+00,1.93E-02,6.19E-02,6.01E-02,2.18E-01,6.01E-02,6.19E-02,1.93E-02,587,1.02E+00,1.74E-02,1.51E-01,4.96E-02,3.26E-02,4.96E-02,1.51E-01,1.74E-02,620,1.00E+00,2.04E-02,2.13E-01,1.17E-01,7.43E-02,1.17E-01,2.13E-01,2.04E-02,641,9.86E-01,1.95E-02,1.70E-01,8.32E-02,4.69E-02,8.32E-02,1.70E-01,1.95E-02,613,9.74E-01,1.90E-02,4.34E-02,3.68E-02,7.13E-02,3.68E-02,4.34E-02,1.90E-02,688,9.59E-01,2.21E-02,1.49E-01,5.58E-02,9.84E-02,5.58E-02,1.49E-01,2.21E-02,930,9.38E-01,2.91E-02,2.14E-01,1.77E-02,1.10E-01,1.77E-02,2.14E-01,2.91E-02,1027,Nor
Literal Tibia of Normal_50.jpg,1.07E+00,9.53E-02,3.33E-01,1.63E-01,6.77E-02,1.63E-01,3.33E-01,9.53E-02,831,1.05E+00,3.52E-02,2.00E-01,8.95E-02,1.53E-01,8.95E-02,2.00E-01,3.52E-02,883,1.03E+00,1.90E-02,7.43E-02,4.97E-02,1.42E-01,4.97E-02,7.43E-02,1.90E-02,755,1.02E+00,1.32E-02,8.00E-02,7.74E-02,9.93E-02,7.74E-02,8.00E-02,1.32E-02,624,1.00E+00,1.59E-02,1.79E-01,5.27E-02,1.55E-01,5.27E-02,1.79E-01,1.59E-02,655,9.87E-01,1.02E-02,1.06E-01,2.37E-01,8.18E-04,2.37E-01,1.06E-01,1.02E-02,659,9.71E-01,5.55E-02,1.34E-01,8.75E-02,1.38E-01,8.75E-02,1.34E-01,5.55E-02,786,9.58E-01,1.31E-02,1.81E-01,6.09E-02,7.62E-02,6.09E-02,1.81E-01,1.31E-02,932,9.37E-01,3.94E-02,3.47E-01,6.30E-02,3.51E-01,6.30E-02,3.47E-01,3.94E-02,1029,Nor
Literal Tibia of Normal_51.jpg,1.05E+00,7.17E-02,3.30E-01,1.04E-01,1.62E-01,1.04E-01,3.30E-01,7.17E-02,781,1.03E+00,3.34E-02,1.73E-01,3.52E-02,1.20E-01,3.52E-02,1.73E-01,3.34E-02,902,1.02E+00,5.67E-02,1.62E-01,5.26E-02,1.72E-01,5.26E-02,1.62E-01,5.67E-02,633,1.01E+00,1.47E-02,1.64E-01,6.53E-02,6.42E-02,6.53E-02,1.64E-01,1.47E-02,664,1.00E+00,2.16E-02,3.29E-01,8.43E-02,1.76E-02,8.43E-02,3.29E-01,2.16E-02,744,9.90E-01,1.15E-02,1.96E-01,4.93E-02,1.81E-01,4.93E-02,1.96E-01,1.15E-02,705,9.80E-01,3.96E-02,9.79E-02,1.54E-01,6.90E-02,1.54E-01,9.79E-02,3.96E-02,725,9.70E-01,2.82E-02,1.65E-01,6.14E-02,1.64E-01,6.14E-02,1.65E-01,2.82E-02,916,9.56E-01,3.41E-02,2.75E-01,6.13E-02,7.27E-02,6.13E-02,2.75E-01,3.41E-02,1010,Nor
Literal Tibia of Normal_52.jpg,1.05E+00,6.09E-02,1.45E-01,6.00E-02,6.26E-02,6.00E-02,1.45E-01,6.09E-02,752,1.03E+00,4.58E-02,4.48E-02,1.22E-02,2.15E-01,1.22E-02,4.48E-02,4.58E-02,839,1.02E+00,1.35E-02,9.81E-02,8.45E-02,3.50E-02,8.45E-02,9.81E-02,1.35E-02,722,1.01E+00,1.98E-02,3.64E-02,8.25E-02,1.27E-01,8.25E-02,3.64E-02,1.98E-02,688,1.00E+00,2.18E-02,1.29E-01,4.41E-02,3.47E-01,4.41E-02,1.29E-01,2.18E-02,764,9.90E-01,2.37E-02,4.97E-02,1.07E-01,1.24E-01,1.07E-01,4.97E-02,2.37E-02,864,9.79E-01,4.03E-02,1.31E-03,3.12E-02,2.05E-01,3.12E-02,1.31E-03,4.03E-02,882,9.69E-01,1.40E-02,6.59E-02,9.22E-02,2.04E-01,9.22E-02,6.59E-02,1.40E-02,868,9.53E-01,3.52E-02,3.75E-02,5.09E-02,2.93E-01,5.09E-02,3.75E-02,3.52E-02,919,Nor
Literal Tibia of Normal_53.jpg,1.08E+00,1.19E-01,1.69E-01,6.28E-02,2.07E-01,6.28E-02,1.69E-01,1.19E-01,957,1.05E+00,3.42E-02,1.01E-01,3.51E-02,1.60E-01,3.51E-02,1.01E-01,3.42E-02,956,1.04E+00,4.17E-02,7.32E-02,1.05E-01,1.14E-01,1.05E-01,7.32E-02,4.17E-02,545,1.02E+00,2.29E-02,1.03E-01,1.47E-02,8.80E-02,1.47E-02,1.03E-01,2.29E-02,517,1.00E+00,1.08E-02,1.80E-01,1.81E-02,1.74E-02,1.81E-02,1.80E-01,1.08E-02,523,9.83E-01,3.91E-03,1.14E-01,2.51E-02,4.31E-02,2.51E-02,1.14E-01,3.91E-03,584,9.66E-01,9.89E-03,9.00E-02,3.20E-02,1.57E-01,3.20E-02,9.00E-02,9.89E-03,600,9.49E-01,4.83E-02,9.92E-02,2.92E-02,2.50E-02,2.92E-02,9.92E-02,4.83E-02,1046,9.21E-01,1.11E-01,1.80E-01,7.59E-02,1.38E-02,7.59E-02,1.80E-01,1.11E-01,1057,Nor
Literal Tibia of Normal_54.jpg,1.05E+00,3.99E-02,1.25E-01,1.10E-01,1.68E-01,1.10E-01,1.25E-01,3.99E-02,809,1.03E+00,2.49E-02,4.87E-02,3.00E-02,2.10E-01,3.00E-02,4.87E-02,2.49E-02,879,1.02E+00,6.80E-03,1.66E-02,7.70E-02,7.40E-02,7.70E-02,1.66E-02,6.80E-03,690,1.01E+00,3.08E-02,9.73E-02,6.85E-02,4.62E-02,6.85E-02,9.73E-02,3.08E-02,662,1.00E+00,2.00E-02,1.87E-01,2.61E-02,2.13E-02,2.61E-02,1.87E-01,2.00E-02,777,9.91E-01,1.95E-02,8.82E-02,5.45E-02,6.94E-02,5.45E-02,8.82E-02,1.95E-02,797,9.79E-01,2.65E-02,6.42E-02,9.10E-02,8.76E-02,9.10E-02,6.42E-02,2.65E-02,884,9.70E-01,6.34E-02,6.83E-02,8.05E-02,1.76E-01,8.05E-02,6.83E-02,6.34E-02,836,9.54E-01,4.34E-02,2.40E-01,1.51E-01,1.90E-01,1.51E-01,2.40E-01,4.34E-02,925,Nor
Literal Tibia of Normal_55.jpg,1.06E+00,1.53E-02,1.54E-01,4.10E-02,5.78E-02,4.10E-02,1.54E-01,1.53E-02,1005,1.04E+00,3.24E-02,5.97E-02,7.55E-02,4.90E-02,7.55E-02,5.97E-02,3.24E-02,955,1.02E+00,6.73E-03,5.31E-02,5.87E-02,2.79E-01,5.87E-02,5.31E-02,6.73E-03,572,1.01E+00,1.06E-02,8.76E-02,5.45E-02,6.50E-02,5.45E-02,8.76E-02,1.06E-02,438,1.00E+00,4.12E-02,6.93E-02,5.60E-02,3.96E-01,5.60E-02,6.93E-02,4.12E-02,438,9.91E-01,3.88E-02,5.10E-02,1.16E-01,1.18E-01,1.16E-01,5.10E-02,3.88E-02,509,9.78E-01,3.37E-02,5.25E-02,5.23E-02,5.98E-02,5.23E-02,5.25E-02,3.37E-02,643,9.63E-01,3.61E-02,7.46E-02,5.74E-02,7.10E-02,5.74E-02,7.46E-02,3.61E-02,1037,9.41E-01,6.49E-02,1.89E-01,5.86E-02,7.54E-03,5.86E-02,1.89E-01,6.49E-02,1143,Nor
Literal Tibia of Normal_56.jpg,1.06E+00,2.59E-02,3.05E-01,9.99E-02,1.94E-02,9.99E-02,3.05E-01,2.59E-02,796,1.04E+00,2.82E-02,2.18E-01,2.93E-02,6.58E-02,2.93E-02,2.18E-01,2.82E-02,954,1.03E+00,4.67E-02,1.69E-01,7.05E-02,1.56E-01,7.05E-02,1.69E-01,4.67E-02,617,1.02E+00,7.24E-02,1.24E-01,1.29E-01,3.28E-02,1.29E-01,1.24E-01,7.24E-02,603,1.00E+00,2.16E-02,3.22E-01,5.07E-02,2.16E-01,5.07E-02,3.22E-01,2.16E-02,628,9.87E-01,2.90E-02,1.14E-01,2.26E-02,1.55E-02,2.26E-02,1.14E-01,2.90E-02,649,9.74E-01,2.47E-02,5.02E-02,3.53E-02,1.88E-01,3.53E-02,5.02E-02,2.47E-02,708,9.60E-01,7.79E-03,1.36E-01,1.04E-01,2.04E-01,1.04E-01,1.36E-01,7.79E-03,1039,9.39E-01,5.54E-02,2.21E-01,3.52E-02,8.02E-02,3.52E-02,2.21E-01,5.54E-02,998,Nor
Literal Tibia of Normal_57.jpg,1.10E+00,3.47E-02,1.65E-01,9.45E-02,3.48E-02,9.45E-02,1.65E-01,3.47E-02,1023,1.07E+00,2.69E-02,5.99E-02,4.36E-02,6.54E-02,4.36E-02,5.99E-02,2.69E-02,981,1.04E+00,1.30E-02,3.57E-02,6.37E-02,2.61E-01,6.37E-02,3.57E-02,1.30E-02,511,1.02E+00,1.96E-02,4.99E-02,7.41E-02,1.22E-01,7.41E-02,4.99E-02,1.96E-02,469,1.00E+00,2.96E-02,2.70E-02,1.02E-01,1.03E-01,1.02E-01,2.70E-02,2.96E-02,456,9.79E-01,2.43E-02,1.04E-01,1.57E-01,9.87E-02,1.57E-01,1.04E-01,2.43E-02,479,9.59E-01,2.69E-02,9.69E-03,1.04E-01,2.02E-02,1.04E-01,9.69E-03,2.69E-02,596,9.35E-01,2.20E-02,1.56E-02,4.91E-02,1.43E-01,4.91E-02,1.56E-02,2.20E-02,1063,9.00E-01,3.11E-02,6.77E-02,5.84E-02,6.46E-02,5.84E-02,6.77E-02,3.11E-02,1103,Nor
Literal Tibia of Normal_58.jpg,1.07E+00,4.05E-02,2.96E-01,6.43E-02,4.82E-02,6.43E-02,2.96E-01,4.05E-02,785,1.04E+00,1.64E-02,2.31E-01,1.18E-01,7.17E-03,1.18E-01,2.31E-01,1.64E-02,873,1.03E+00,1.03E-02,4.49E-02,1.32E-01,3.81E-02,1.32E-01,4.49E-02,1.03E-02,697,1.02E+00,2.46E-02,1.40E-01,5.57E-02,1.71E-01,5.57E-02,1.40E-01,2.46E-02,713,1.00E+00,2.23E-02,3.07E-01,5.02E-02,2.98E-02,5.02E-02,3.07E-01,2.23E-02,828,9.86E-01,6.39E-03,1.01E-01,6.84E-02,1.78E-01,6.84E-02,1.01E-01,6.39E-03,824,9.69E-01,1.85E-02,8.64E-02,7.77E-02,1.27E-01,7.77E-02,8.64E-02,1.85E-02,800,9.58E-01,5.10E-02,2.20E-01,4.18E-02,1.01E-01,4.18E-02,2.20E-01,5.10E-02,869,9.36E-01,3.64E-02,3.08E-01,5.87E-02,2.35E-01,5.87E-02,3.08E-01,3.64E-02,900,Nor
Literal Tibia of Normal_59.jpg,1.05E+00,1.10E-01,2.56E-01,6.04E-02,2.70E-01,6.04E-02,2.56E-01,1.10E-01,954,1.03E+00,5.23E-02,7.60E-02,1.82E-02,2.21E-01,1.82E-02,7.60E-02,5.23E-02,942,1.02E+00,5.95E-02,7.41E-02,1.40E-02,2.44E-02,1.40E-02,7.41E-02,5.95E-02,558,1.01E+00,4.58E-02,9.28E-02,8.56E-02,8.23E-02,8.56E-02,9.28E-02,4.58E-02,523,1.00E+00,1.93E-02,4.06E-02,6.59E-02,8.93E-02,6.59E-02,4.06E-02,1.93E-02,477,9.91E-01,4.41E-02,6.81E-02,9.86E-02,6.24E-02,9.86E-02,6.81E-02,4.41E-02,568,9.80E-01,1.69E-02,8.81E-02,7.05E-03,6.14E-02,7.05E-03,8.81E-02,1.69E-02,653,9.68E-01,1.71E-02,1.03E-01,4.24E-03,6.80E-02,4.24E-03,1.03E-01,1.71E-02,1009,9.51E-01,1.29E-01,2.22E-01,3.15E-02,8.08E-02,3.15E-02,2.22E-01,1.29E-01,1062,Nor
Literal Tibia of Normal_6.jpg,1.07E+00,4.66E-02,4.15E-01,6.76E-02,5.17E-02,6.76E-02,4.15E-01,4.66E-02,836,1.05E+00,4.90E-03,2.73E-01,1.91E-02,3.69E-02,1.91E-02,2.73E-01,4.90E-03,941,1.04E+00,2.97E-02,1.56E-01,2.80E-02,4.65E-02,2.80E-02,1.56E-01,2.97E-02,655,1.02E+00,4.13E-02,1.15E-01,2.80E-02,1.77E-01,2.80E-02,1.15E-01,4.13E-02,634,1.00E+00,4.06E-02,2.80E-01,6.85E-02,9.21E-02,6.85E-02,2.80E-01,4.06E-02,702,9.83E-01,2.20E-02,1.53E-01,7.22E-02,2.04E-01,7.22E-02,1.53E-01,2.20E-02,708,9.68E-01,3.59E-02,1.13E-01,1.37E-01,8.73E-02,1.37E-01,1.13E-01,3.59E-02,753,9.53E-01,1.67E-02,2.68E-01,6.77E-02,2.43E-02,6.77E-02,2.68E-01,1.67E-02,967,9.32E-01,5.64E-02,4.47E-01,1.12E-01,7.87E-02,1.12E-01,4.47E-01,5.64E-02,983,Nor
Literal Tibia of Normal_60.jpg,1.06E+00,4.74E-02,1.26E-01,3.35E-02,6.31E-01,3.35E-02,1.26E-01,4.74E-02,898,1.04E+00,5.22E-02,1.26E-01,9.26E-02,6.05E-01,9.26E-02,1.26E-01,5.22E-02,917,1.03E+00,1.90E-02,4.08E-02,1.06E-01,6.17E-02,1.06E-01,4.08E-02,1.90E-02,632,1.01E+00,1.53E-02,3.92E-02,5.57E-02,4.19E-03,5.57E-02,3.92E-02,1.53E-02,545,1.00E+00,7.73E-03,2.56E-01,1.42E-02,2.36E-05,1.42E-02,2.56E-01,7.73E-03,620,9.87E-01,2.38E-02,2.32E-02,9.88E-02,1.28E-01,9.88E-02,2.32E-02,2.38E-02,619,9.74E-01,1.76E-02,3.37E-02,4.96E-02,7.96E-02,4.96E-02,3.37E-02,1.76E-02,740,9.61E-01,1.62E-02,1.02E-01,4.23E-02,1.51E-01,4.23E-02,1.02E-01,1.62E-02,944,9.40E-01,2.82E-02,5.89E-02,1.69E-02,1.58E-01,1.69E-02,5.89E-02,2.82E-02,1029,Nor
Literal Tibia of Normal_61.jpg,1.06E+00,4.54E-02,7.74E-02,9.29E-02,1.51E-01,9.29E-02,7.74E-02,4.54E-02,875,1.04E+00,1.10E-02,7.13E-02,2.59E-02,6.03E-02,2.59E-02,7.13E-02,1.10E-02,886,1.03E+00,2.14E-03,4.75E-02,3.56E-02,2.61E-01,3.56E-02,4.75E-02,2.14E-03,721,1.01E+00,1.95E-02,8.11E-02,8.15E-02,1.20E-01,8.15E-02,8.11E-02,1.95E-02,593,1.00E+00,3.06E-02,4.85E-02,1.19E-01,5.73E-02,1.19E-01,4.85E-02,3.06E-02,584,9.90E-01,1.45E-02,4.39E-02,1.10E-01,5.57E-02,1.10E-01,4.39E-02,1.45E-02,680,9.77E-01,3.00E-02,7.59E-03,3.42E-02,3.26E-01,3.42E-02,7.59E-03,3.00E-02,834,9.64E-01,3.89E-02,4.43E-02,2.16E-02,8.54E-02,2.16E-02,4.43E-02,3.89E-02,930,9.45E-01,1.25E-01,1.53E-01,9.82E-02,1.61E-01,9.82E-02,1.53E-01,1.25E-01,1012,Nor
Literal Tibia of Normal_62.jpg,1.06E+00,4.37E-02,2.79E-01,2.04E-01,1.31E-01,2.04E-01,2.79E-01,4.37E-02,751,1.04E+00,1.39E-02,2.18E-01,3.98E-02,9.43E-02,3.98E-02,2.18E-01,1.39E-02,842,1.03E+00,2.44E-02,9.31E-02,5.53E-02,1.06E-01,5.53E-02,9.31E-02,2.44E-02,719,1.02E+00,2.88E-02,1.42E-01,1.41E-02,1.13E-01,1.41E-02,1.42E-01,2.88E-02,729,1.00E+00,8.60E-03,3.19E-01,4.23E-02,1.96E-01,4.23E-02,3.19E-01,8.60E-03,758,9.88E-01,1.94E-02,1.42E-01,2.21E-02,4.10E-03,2.21E-02,1.42E-01,1.94E-02,805,9.75E-01,1.73E-02,1.18E-01,5.48E-02,2.22E-01,5.48E-02,1.18E-01,1.73E-02,811,9.64E-01,3.04E-02,1.99E-01,6.45E-02,8.01E-03,6.45E-02,1.99E-01,3.04E-02,900,9.44E-01,4.88E-02,2.50E-01,1.01E-01,2.23E-01,1.01E-01,2.50E-01,4.88E-02,938,Nor
Literal Tibia of Normal_63.jpg,1.08E+00,4.51E-02,3.93E-01,4.73E-02,3.53E-01,4.73E-02,3.93E-01,4.51E-02,853,1.06E+00,1.53E-02,2.96E-01,3.86E-02,1.03E-01,3.86E-02,2.96E-01,1.53E-02,970,1.04E+00,2.44E-02,8.94E-02,4.32E-02,2.56E-01,4.32E-02,8.94E-02,2.44E-02,630,1.02E+00,2.78E-03,1.47E-01,8.38E-02,1.15E-01,8.38E-02,1.47E-01,2.78E-03,599,1.00E+00,3.88E-02,3.15E-01,8.20E-02,7.98E-02,8.20E-02,3.15E-01,3.88E-02,716,9.80E-01,2.03E-02,2.15E-01,4.63E-02,9.47E-03,4.63E-02,2.15E-01,2.03E-02,661,9.62E-01,2.79E-02,1.58E-01,2.43E-02,8.38E-03,2.43E-02,1.58E-01,2.79E-02,770,9.46E-01,1.75E-02,2.26E-01,3.04E-02,1.57E-02,3.04E-02,2.26E-01,1.75E-02,944,9.19E-01,2.31E-02,4.66E-01,1.08E-01,3.79E-02,1.08E-01,4.66E-01,2.31E-02,984,Nor
Literal Tibia of Normal_7.jpg,1.08E+00,7.86E-02,3.84E-01,1.89E-01,6.52E-02,1.89E-01,3.84E-01,7.86E-02,833,1.05E+00,1.75E-02,2.00E-01,5.77E-02,1.55E-01,5.77E-02,2.00E-01,1.75E-02,862,1.04E+00,2.40E-02,8.23E-02,8.71E-02,2.84E-01,8.71E-02,8.23E-02,2.40E-02,718,1.02E+00,2.08E-02,1.95E-01,8.50E-02,1.92E-01,8.50E-02,1.95E-01,2.08E-02,664,1.00E+00,3.40E-02,2.80E-01,3.62E-02,6.43E-02,3.62E-02,2.80E-01,3.40E-02,728,9.82E-01,1.57E-02,2.10E-01,8.11E-02,2.62E-02,8.11E-02,2.10E-01,1.57E-02,735,9.64E-01,3.33E-02,1.15E-01,2.30E-02,2.63E-01,2.30E-02,1.15E-01,3.33E-02,773,9.52E-01,6.01E-02,2.45E-01,4.11E-02,1.15E-01,4.11E-02,2.45E-01,6.01E-02,961,9.27E-01,7.75E-03,4.33E-01,2.41E-01,2.13E-02,2.41E-01,4.33E-01,7.75E-03,968,Nor
Literal Tibia of Normal_8.jpg,1.07E+00,4.08E-02,3.77E-01,6.27E-02,6.29E-02,6.27E-02,3.77E-01,4.08E-02,875,1.04E+00,3.82E-02,2.38E-01,7.15E-02,3.78E-02,7.15E-02,2.38E-01,3.82E-02,949,1.03E+00,1.91E-02,8.28E-02,4.46E-02,6.89E-02,4.46E-02,8.28E-02,1.91E-02,629,1.02E+00,3.47E-02,1.27E-01,1.08E-01,1.10E-01,1.08E-01,1.27E-01,3.47E-02,557,1.00E+00,3.41E-02,2.74E-01,5.89E-02,1.24E-01,5.89E-02,2.74E-01,3.41E-02,646,9.86E-01,1.92E-02,1.12E-01,8.22E-02,1.89E-01,8.22E-02,1.12E-01,1.92E-02,634,9.71E-01,1.44E-02,1.34E-01,3.88E-02,7.73E-03,3.88E-02,1.34E-01,1.44E-02,769,9.59E-01,4.53E-02,2.78E-01,1.18E-02,2.11E-02,1.18E-02,2.78E-01,4.53E-02,946,9.37E-01,5.90E-02,4.54E-01,4.61E-02,2.36E-02,4.61E-02,4.54E-01,5.90E-02,994,Nor
Literal Tibia of Normal_9.jpg,1.08E+00,1.24E-02,3.41E-01,2.03E-01,2.40E-01,2.03E-01,3.41E-01,1.24E-02,892,1.05E+00,3.60E-02,2.12E-01,4.65E-02,1.63E-01,4.65E-02,2.12E-01,3.60E-02,956,1.04E+00,5.36E-02,7.96E-02,4.46E-02,3.00E-02,4.46E-02,7.96E-02,5.36E-02,634,1.02E+00,1.25E-02,9.18E-02,9.29E-02,5.25E-02,9.29E-02,9.18E-02,1.25E-02,526,1.00E+00,3.16E-02,1.51E-01,2.16E-02,6.45E-02,2.16E-02,1.51E-01,3.16E-02,639,9.84E-01,1.02E-02,6.62E-02,7.06E-02,1.47E-01,7.06E-02,6.62E-02,1.02E-02,642,9.67E-01,2.92E-02,6.14E-02,1.70E-02,1.09E-02,1.70E-02,6.14E-02,2.92E-02,781,9.51E-01,3.25E-02,3.04E-01,3.97E-02,7.57E-02,3.97E-02,3.04E-01,3.25E-02,952,9.22E-01,3.24E-02,4.38E-01,7.21E-02,1.46E-01,7.21E-02,4.38E-01,3.24E-02,1044,Nor
Literal Tibia of OA_1.jpg,1.05E+00,4.29E-02,6.31E-01,8.29E-02,3.17E-01,8.29E-02,6.31E-01,4.29E-02,717,1.04E+00,2.47E-02,4.08E-01,7.22E-02,8.49E-02,7.22E-02,4.08E-01,2.47E-02,887,1.03E+00,4.35E-02,1.86E-01,5.27E-02,1.35E-01,5.27E-02,1.86E-01,4.35E-02,666,1.02E+00,3.41E-03,1.66E-01,2.61E-02,2.17E-01,2.61E-02,1.66E-01,3.41E-03,740,1.00E+00,2.74E-02,3.74E-01,1.05E-01,1.62E-01,1.05E-01,3.74E-01,2.74E-02,950,9.87E-01,2.60E-02,1.85E-01,5.52E-02,1.04E-01,5.52E-02,1.85E-01,2.60E-02,779,9.74E-01,3.46E-02,1.35E-01,6.98E-02,1.22E-01,6.98E-02,1.35E-01,3.46E-02,725,9.66E-01,2.13E-02,3.96E-01,3.51E-02,2.04E-01,3.51E-02,3.96E-01,2.13E-02,984,9.52E-01,5.72E-02,6.28E-01,3.92E-02,3.74E-01,3.92E-02,6.28E-01,5.72E-02,893,OA
Literal Tibia of OA_10.jpg,1.05E+00,9.92E-03,4.41E-01,1.75E-01,1.21E-01,1.75E-01,4.41E-01,9.92E-03,688,1.04E+00,8.68E-03,3.02E-01,9.48E-02,2.27E-01,9.48E-02,3.02E-01,8.68E-03,794,1.03E+00,4.19E-02,7.52E-02,6.43E-02,1.32E-01,6.43E-02,7.52E-02,4.19E-02,709,1.01E+00,1.38E-02,1.56E-01,1.94E-01,5.69E-02,1.94E-01,1.56E-01,1.38E-02,741,1.00E+00,5.37E-03,4.04E-01,4.85E-02,1.12E-01,4.85E-02,4.04E-01,5.37E-03,930,9.88E-01,4.21E-02,1.53E-01,1.23E-01,9.29E-02,1.23E-01,1.53E-01,4.21E-02,843,9.76E-01,8.47E-03,1.03E-01,1.34E-02,2.21E-01,1.34E-02,1.03E-01,8.47E-03,841,9.66E-01,5.00E-02,2.27E-01,5.74E-02,7.24E-02,5.74E-02,2.27E-01,5.00E-02,927,9.48E-01,3.06E-02,4.40E-01,1.33E-01,2.23E-01,1.33E-01,4.40E-01,3.06E-02,915,OA
Literal Tibia of OA_11.jpg,1.12E+00,9.29E-03,3.54E-01,1.42E-01,7.47E-02,1.42E-01,3.54E-01,9.29E-03,883,1.08E+00,7.48E-02,2.34E-01,1.51E-01,7.11E-02,1.51E-01,2.34E-01,7.48E-02,905,1.06E+00,2.26E-02,1.02E-01,4.98E-02,1.90E-01,4.98E-02,1.02E-01,2.26E-02,668,1.03E+00,2.16E-02,1.66E-01,1.31E-01,2.65E-02,1.31E-01,1.66E-01,2.16E-02,607,9.99E-01,2.21E-02,2.13E-01,2.49E-02,1.51E-01,2.49E-02,2.13E-01,2.21E-02,674,9.72E-01,2.99E-02,1.14E-01,2.31E-02,8.63E-02,2.31E-02,1.14E-01,2.99E-02,616,9.45E-01,3.34E-02,7.91E-02,3.97E-02,2.41E-01,3.97E-02,7.91E-02,3.34E-02,773,9.23E-01,3.69E-02,2.69E-01,1.35E-02,1.27E-01,1.35E-02,2.69E-01,3.69E-02,997,8.82E-01,5.81E-02,4.36E-01,1.28E-01,1.91E-01,1.28E-01,4.36E-01,5.81E-02,951,OA
Literal Tibia of OA_12.jpg,1.07E+00,1.25E-02,1.63E-01,6.64E-02,1.50E-01,6.64E-02,1.63E-01,1.25E-02,748,1.05E+00,2.83E-02,1.28E-01,4.61E-02,2.43E-02,4.61E-02,1.28E-01,2.83E-02,794,1.03E+00,2.50E-02,4.81E-02,6.40E-02,1.40E-01,6.40E-02,4.81E-02,2.50E-02,785,1.02E+00,1.88E-02,6.48E-02,1.03E-01,2.81E-01,1.03E-01,6.48E-02,1.88E-02,733,1.00E+00,2.77E-02,8.20E-02,3.44E-02,8.52E-03,3.44E-02,8.20E-02,2.77E-02,791,9.84E-01,1.79E-02,6.25E-02,5.57E-02,9.47E-02,5.57E-02,6.25E-02,1.79E-02,828,9.68E-01,1.67E-02,4.72E-02,6.79E-02,2.28E-01,6.79E-02,4.72E-02,1.67E-02,920,9.52E-01,4.05E-02,9.35E-02,5.59E-02,6.50E-02,5.59E-02,9.35E-02,4.05E-02,878,9.30E-01,2.27E-02,2.47E-01,8.64E-02,3.77E-01,8.64E-02,2.47E-01,2.27E-02,912,OA
Literal Tibia of OA_13.jpg,1.07E+00,9.64E-02,3.05E-01,8.83E-02,8.45E-02,8.83E-02,3.05E-01,9.64E-02,671,1.05E+00,1.29E-02,1.67E-01,1.84E-02,2.46E-03,1.84E-02,1.67E-01,1.29E-02,804,1.04E+00,2.54E-02,5.89E-02,9.23E-02,1.63E-02,9.23E-02,5.89E-02,2.54E-02,723,1.02E+00,2.39E-02,1.31E-01,1.06E-01,5.75E-02,1.06E-01,1.31E-01,2.39E-02,813,1.00E+00,6.75E-03,2.72E-01,1.07E-01,1.19E-01,1.07E-01,2.72E-01,6.75E-03,1033,9.84E-01,2.00E-02,1.61E-01,9.46E-02,2.19E-01,9.46E-02,1.61E-01,2.00E-02,860,9.67E-01,1.57E-02,8.88E-02,1.03E-02,7.81E-02,1.03E-02,8.88E-02,1.57E-02,881,9.54E-01,2.00E-02,2.00E-01,4.26E-02,6.46E-02,4.26E-02,2.00E-01,2.00E-02,839,9.34E-01,4.61E-02,3.80E-01,1.28E-01,5.14E-02,1.28E-01,3.80E-01,4.61E-02,873,OA
