@relation 'LCP Tibia Medial ROI '

@attribute File {'Medial Tibia of Normal_1.jpg','Medial Tibia of Normal_10.jpg','Medial Tibia of Normal_11.jpg','Medial Tibia of Normal_12.jpg','Medial Tibia of Normal_13.jpg','Medial Tibia of Normal_14.jpg','Medial Tibia of Normal_15.jpg','Medial Tibia of Normal_16.jpg','Medial Tibia of Normal_17.jpg','Medial Tibia of Normal_18.jpg','Medial Tibia of Normal_19.jpg','Medial Tibia of Normal_2.jpg','Medial Tibia of Normal_20.jpg','Medial Tibia of Normal_21.jpg','Medial Tibia of Normal_22.jpg','Medial Tibia of Normal_23.jpg','Medial Tibia of Normal_24.jpg','Medial Tibia of Normal_25.jpg','Medial Tibia of Normal_26.jpg','Medial Tibia of Normal_27.jpg','Medial Tibia of Normal_28.jpg','Medial Tibia of Normal_29.jpg','Medial Tibia of Normal_3.jpg','Medial Tibia of Normal_30.jpg','Medial Tibia of Normal_31.jpg','Medial Tibia of Normal_32.jpg','Medial Tibia of Normal_33.jpg','Medial Tibia of Normal_34.jpg','Medial Tibia of Normal_35.jpg','Medial Tibia of Normal_36.jpg','Medial Tibia of Normal_37.jpg','Medial Tibia of Normal_38.jpg','Medial Tibia of Normal_39.jpg','Medial Tibia of Normal_4.jpg','Medial Tibia of Normal_40.jpg','Medial Tibia of Normal_41.jpg','Medial Tibia of Normal_42.jpg','Medial Tibia of Normal_43.jpg','Medial Tibia of Normal_44.jpg','Medial Tibia of Normal_45.jpg','Medial Tibia of Normal_46.jpg','Medial Tibia of Normal_47.jpg','Medial Tibia of Normal_48.jpg','Medial Tibia of Normal_49.jpg','Medial Tibia of Normal_5.jpg','Medial Tibia of Normal_50.jpg','Medial Tibia of Normal_51.jpg','Medial Tibia of Normal_52.jpg','Medial Tibia of Normal_53.jpg','Medial Tibia of Normal_54.jpg','Medial Tibia of Normal_55.jpg','Medial Tibia of Normal_56.jpg','Medial Tibia of Normal_57.jpg','Medial Tibia of Normal_58.jpg','Medial Tibia of Normal_59.jpg','Medial Tibia of Normal_6.jpg','Medial Tibia of Normal_60.jpg','Medial Tibia of Normal_61.jpg','Medial Tibia of Normal_62.jpg','Medial Tibia of Normal_63.jpg','Medial Tibia of Normal_7.jpg','Medial Tibia of Normal_8.jpg','Medial Tibia of Normal_9.jpg','Medial Tibia of OA_1.jpg','Medial Tibia of OA_10.jpg','Medial Tibia of OA_11.jpg','Medial Tibia of OA_12.jpg','Medial Tibia of OA_13.jpg','Medial Tibia of OA_14.jpg','Medial Tibia of OA_15.jpg','Medial Tibia of OA_16.jpg','Medial Tibia of OA_17.jpg','Medial Tibia of OA_18.jpg','Medial Tibia of OA_19.jpg','Medial Tibia of OA_2.jpg','Medial Tibia of OA_20.jpg','Medial Tibia of OA_21.jpg','Medial Tibia of OA_22.jpg','Medial Tibia of OA_23.jpg','Medial Tibia of OA_24.jpg','Medial Tibia of OA_25.jpg','Medial Tibia of OA_26.jpg','Medial Tibia of OA_27.jpg','Medial Tibia of OA_28.jpg','Medial Tibia of OA_29.jpg','Medial Tibia of OA_3.jpg','Medial Tibia of OA_30.jpg','Medial Tibia of OA_31.jpg','Medial Tibia of OA_32.jpg','Medial Tibia of OA_33.jpg','Medial Tibia of OA_34.jpg','Medial Tibia of OA_35.jpg','Medial Tibia of OA_36.jpg','Medial Tibia of OA_37.jpg','Medial Tibia of OA_38.jpg','Medial Tibia of OA_39.jpg','Medial Tibia of OA_4.jpg','Medial Tibia of OA_40.jpg','Medial Tibia of OA_41.jpg','Medial Tibia of OA_42.jpg','Medial Tibia of OA_43.jpg','Medial Tibia of OA_44.jpg','Medial Tibia of OA_45.jpg','Medial Tibia of OA_46.jpg','Medial Tibia of OA_47.jpg','Medial Tibia of OA_48.jpg','Medial Tibia of OA_49.jpg','Medial Tibia of OA_5.jpg','Medial Tibia of OA_50.jpg','Medial Tibia of OA_51.jpg','Medial Tibia of OA_52.jpg','Medial Tibia of OA_53.jpg','Medial Tibia of OA_54.jpg','Medial Tibia of OA_55.jpg','Medial Tibia of OA_56.jpg','Medial Tibia of OA_57.jpg','Medial Tibia of OA_58.jpg','Medial Tibia of OA_59.jpg','Medial Tibia of OA_6.jpg','Medial Tibia of OA_60.jpg','Medial Tibia of OA_61.jpg','Medial Tibia of OA_62.jpg','Medial Tibia of OA_63.jpg','Medial Tibia of OA_64.jpg','Medial Tibia of OA_65.jpg','Medial Tibia of OA_66.jpg','Medial Tibia of OA_67.jpg','Medial Tibia of OA_68.jpg','Medial Tibia of OA_7.jpg','Medial Tibia of OA_8.jpg','Medial Tibia of OA_9.jpg'}
@attribute LCP_1 numeric
@attribute LCP_2 numeric
@attribute LCP_3 numeric
@attribute LCP_4 numeric
@attribute LCP_5 numeric
@attribute LCP_6 numeric
@attribute LCP_7 numeric
@attribute LCP_8 numeric
@attribute LCP_9 numeric
@attribute LCP_10 numeric
@attribute LCP_11 numeric
@attribute LCP_12 numeric
@attribute LCP_13 numeric
@attribute LCP_14 numeric
@attribute LCP_15 numeric
@attribute LCP_16 numeric
@attribute LCP_17 numeric
@attribute LCP_18 numeric
@attribute LCP_19 numeric
@attribute LCP_20 numeric
@attribute LCP_21 numeric
@attribute LCP_22 numeric
@attribute LCP_23 numeric
@attribute LCP_24 numeric
@attribute LCP_25 numeric
@attribute LCP_26 numeric
@attribute LCP_27 numeric
@attribute LCP_28 numeric
@attribute LCP_29 numeric
@attribute LCP_30 numeric
@attribute LCP_31 numeric
@attribute LCP_32 numeric
@attribute LCP_33 numeric
@attribute LCP_34 numeric
@attribute LCP_35 numeric
@attribute LCP_36 numeric
@attribute LCP_37 numeric
@attribute LCP_38 numeric
@attribute LCP_39 numeric
@attribute LCP_40 numeric
@attribute LCP_41 numeric
@attribute LCP_42 numeric
@attribute LCP_43 numeric
@attribute LCP_44 numeric
@attribute LCP_45 numeric
@attribute LCP_46 numeric
@attribute LCP_47 numeric
@attribute LCP_48 numeric
@attribute LCP_49 numeric
@attribute LCP_50 numeric
@attribute LCP_51 numeric
@attribute LCP_52 numeric
@attribute LCP_53 numeric
@attribute LCP_54 numeric
@attribute LCP_55 numeric
@attribute LCP_56 numeric
@attribute LCP_57 numeric
@attribute LCP_58 numeric
@attribute LCP_59 numeric
@attribute LCP_60 numeric
@attribute LCP_61 numeric
@attribute LCP_62 numeric
@attribute LCP_63 numeric
@attribute LCP_64 numeric
@attribute LCP_65 numeric
@attribute LCP_66 numeric
@attribute LCP_67 numeric
@attribute LCP_68 numeric
@attribute LCP_69 numeric
@attribute LCP_70 numeric
@attribute LCP_71 numeric
@attribute LCP_72 numeric
@attribute LCP_73 numeric
@attribute LCP_74 numeric
@attribute LCP_75 numeric
@attribute LCP_76 numeric
@attribute LCP_77 numeric
@attribute LCP_78 numeric
@attribute LCP_79 numeric
@attribute LCP_80 numeric
@attribute LCP_81 numeric
@attribute class {Nor,OA}

@data
'Medial Tibia of Normal_45.jpg',1.05,0.0642,0.603,0.138,0.094,0.138,0.603,0.0642,742,1.04,0.00898,0.392,0.0405,0.0991,0.0405,0.392,0.00898,925,1.03,0.0234,0.131,0.108,0.0804,0.108,0.131,0.0234,649,1.01,0.00851,0.25,0.0713,0.0315,0.0713,0.25,0.00851,644,1,0.0105,0.493,0.0683,0.00651,0.0683,0.493,0.0105,924,0.988,0.00424,0.241,0.127,0.0149,0.127,0.241,0.00424,773,0.976,0.0262,0.132,0.0588,0.141,0.0588,0.132,0.0262,768,0.968,0.0161,0.436,0.0304,0.056,0.0304,0.436,0.0161,929,0.952,0.0265,0.666,0.0343,0.124,0.0343,0.666,0.0265,933,Nor
'Medial Tibia of Normal_46.jpg',1.07,0.0647,0.585,0.0564,0.455,0.0564,0.585,0.0647,815,1.05,0.0561,0.375,0.0888,0.361,0.0888,0.375,0.0561,900,1.04,0.0191,0.156,0.12,0.00753,0.12,0.156,0.0191,650,1.02,0.0158,0.167,0.219,0.267,0.219,0.167,0.0158,666,1,0.0166,0.359,0.0674,0.0653,0.0674,0.359,0.0166,784,0.982,0.0197,0.161,0.023,0.186,0.023,0.161,0.0197,726,0.965,0.05,0.137,0.0706,0.122,0.0706,0.137,0.05,787,0.952,0.0189,0.382,0.0585,0.182,0.0585,0.382,0.0189,933,0.929,0.0166,0.617,0.105,0.0535,0.105,0.617,0.0166,958,Nor
'Medial Tibia of Normal_47.jpg',1.06,0.0466,0.497,0.0495,0.0455,0.0495,0.497,0.0466,857,1.04,0.0866,0.254,0.0503,0.198,0.0503,0.254,0.0866,920,1.03,0.029,0.0792,0.0497,0.0651,0.0497,0.0792,0.029,651,1.02,0.0174,0.0853,0.0553,0.09,0.0553,0.0853,0.0174,647,1,0.0138,0.358,0.0832,0.0326,0.0832,0.358,0.0138,684,0.985,0.0138,0.186,0.028,0.113,0.028,0.186,0.0138,695,0.972,0.0166,0.162,0.156,0.0674,0.156,0.162,0.0166,744,0.961,0.0588,0.307,0.0849,0.0448,0.0849,0.307,0.0588,986,0.938,0.0102,0.473,0.131,0.248,0.131,0.473,0.0102,989,Nor
'Medial Tibia of Normal_48.jpg',1.06,0.0537,0.679,0.0257,0.0866,0.0257,0.679,0.0537,754,1.04,0.00757,0.505,0.0666,0.0192,0.0666,0.505,0.00757,956,1.04,0.016,0.2,0.0141,0.0427,0.0141,0.2,0.016,661,1.02,0.0251,0.235,0.0134,0.091,0.0134,0.235,0.0251,703,1,0.0167,0.457,0.0259,0.0326,0.0259,0.457,0.0167,841,0.983,0.0513,0.232,0.11,0.00273,0.11,0.232,0.0513,735,0.967,0.0103,0.194,0.0747,0.0473,0.0747,0.194,0.0103,744,0.957,0.045,0.433,0.052,0.0884,0.052,0.433,0.045,954,0.939,0.0227,0.711,0.109,0.14,0.109,0.711,0.0227,937,Nor
'Medial Tibia of Normal_49.jpg',1.08,0.0397,0.481,0.125,0.0327,0.125,0.481,0.0397,821,1.05,0.0428,0.36,0.0374,0.143,0.0374,0.36,0.0428,887,1.04,0.0347,0.119,0.0163,0.123,0.0163,0.119,0.0347,690,1.02,0.0173,0.233,0.084,0.011,0.084,0.233,0.0173,685,1,0.0123,0.468,0.0275,0.0503,0.0275,0.468,0.0123,847,0.981,0.0236,0.276,0.0673,0.13,0.0673,0.276,0.0236,724,0.961,0.0305,0.124,0.033,0.149,0.033,0.124,0.0305,742,0.951,0.0426,0.412,0.136,0.0647,0.136,0.412,0.0426,981,0.926,0.0668,0.645,0.0797,0.0242,0.0797,0.645,0.0668,897,Nor
'Medial Tibia of Normal_5.jpg',1.06,0.0914,0.318,0.0405,0.217,0.0405,0.318,0.0914,884,1.04,0.0378,0.151,0.0832,0.228,0.0832,0.151,0.0378,1001,1.03,0.0216,0.052,0.0109,0.0937,0.0109,0.052,0.0216,532,1.01,0.0234,0.124,0.0601,0.0148,0.0601,0.124,0.0234,571,1,0.0274,0.216,0.0444,0.0794,0.0444,0.216,0.0274,586,0.988,0.0351,0.0907,0.138,0.123,0.138,0.0907,0.0351,659,0.975,0.0316,0.0384,0.0976,0.196,0.0976,0.0384,0.0316,691,0.962,0.0403,0.193,0.0858,0.124,0.0858,0.193,0.0403,1002,0.942,0.02,0.32,0.0441,0.121,0.0441,0.32,0.02,1012,Nor
'Medial Tibia of Normal_50.jpg',1.07,0.0371,0.409,0.105,0.378,0.105,0.409,0.0371,844,1.05,0.0265,0.266,0.0367,0.182,0.0367,0.266,0.0265,936,1.03,0.0104,0.14,0.11,0.396,0.11,0.14,0.0104,679,1.02,0.00602,0.126,0.0442,0.2,0.0442,0.126,0.00602,612,1,0.0117,0.284,0.108,0.316,0.108,0.284,0.0117,780,0.986,0.0276,0.109,0.0566,0.278,0.0566,0.109,0.0276,684,0.97,0.0125,0.153,0.0416,0.427,0.0416,0.153,0.0125,768,0.958,0.0521,0.289,0.0798,0.332,0.0798,0.289,0.0521,965,0.936,0.0848,0.429,0.102,0.434,0.102,0.429,0.0848,973,Nor
'Medial Tibia of Normal_51.jpg',1.06,0.0959,0.306,0.0512,0.0533,0.0512,0.306,0.0959,840,1.04,0.0511,0.11,0.0267,0.159,0.0267,0.11,0.0511,910,1.03,0.00575,0.0757,0.113,0.193,0.113,0.0757,0.00575,572,1.01,0.0237,0.125,0.121,0.0845,0.121,0.125,0.0237,600,1,0.026,0.28,0.0895,0.00421,0.0895,0.28,0.026,693,0.989,0.0263,0.104,0.074,0.0387,0.074,0.104,0.0263,697,0.976,0.0556,0.125,0.0142,0.133,0.0142,0.125,0.0556,726,0.965,0.0355,0.146,0.105,0.118,0.105,0.146,0.0355,943,0.945,0.0202,0.191,0.0617,0.0866,0.0617,0.191,0.0202,1001,Nor
'Medial Tibia of Normal_52.jpg',1.07,0.0515,0.249,0.23,0.341,0.23,0.249,0.0515,812,1.04,0.00616,0.163,0.026,0.251,0.026,0.163,0.00616,880,1.03,0.0199,0.111,0.0404,0.126,0.0404,0.111,0.0199,683,1.02,0.0255,0.0798,0.169,0.0804,0.169,0.0798,0.0255,662,1,0.0278,0.305,0.0642,0.00865,0.0642,0.305,0.0278,741,0.986,0.0065,0.129,0.0268,0.0383,0.0268,0.129,0.0065,747,0.971,0.022,0.074,0.0833,0.0924,0.0833,0.074,0.022,815,0.958,0.0105,0.123,0.0633,0.164,0.0633,0.123,0.0105,889,0.938,0.0167,0.245,0.133,0.366,0.133,0.245,0.0167,965,Nor
'Medial Tibia of Normal_53.jpg',1.09,0.021,0.246,0.125,0.124,0.125,0.246,0.021,951,1.06,0.0443,0.115,0.0523,0.24,0.0523,0.115,0.0443,1021,1.04,0.0196,0.0843,0.059,0.268,0.059,0.0843,0.0196,526,1.02,0.0116,0.122,0.0494,0.103,0.0494,0.122,0.0116,443,1,0.0268,0.106,0.0925,0.164,0.0925,0.106,0.0268,404,0.981,0.022,0.0233,0.0394,0.0937,0.0394,0.0233,0.022,470,0.964,0.012,0.0673,0.0501,0.0807,0.0501,0.0673,0.012,597,0.946,0.015,0.135,0.0643,0.096,0.0643,0.135,0.015,1044,0.915,0.0665,0.212,0.0487,0.0965,0.0487,0.212,0.0665,1168,Nor
'Medial Tibia of Normal_54.jpg',1.05,0.0537,0.149,0.2,0.0211,0.2,0.149,0.0537,821,1.03,0.0434,0.112,0.0611,0.0446,0.0611,0.112,0.0434,852,1.02,0.035,0.0546,0.124,0.0868,0.124,0.0546,0.035,725,1.01,0.0105,0.083,0.0217,0.0315,0.0217,0.083,0.0105,727,1,0.0176,0.11,0.037,0.0496,0.037,0.11,0.0176,723,0.989,0.0432,0.0542,0.127,0.129,0.127,0.0542,0.0432,686,0.978,0.0237,0.0362,0.0392,0.0818,0.0392,0.0362,0.0237,843,0.967,0.0246,0.0988,0.015,0.0533,0.015,0.0988,0.0246,916,0.95,0.0156,0.185,0.1,0.0382,0.1,0.185,0.0156,946,Nor
'Medial Tibia of Normal_55.jpg',1.08,0.0886,0.0401,0.0493,0.344,0.0493,0.0401,0.0886,914,1.05,0.043,0.0831,0.0616,0.0737,0.0616,0.0831,0.043,955,1.03,0.0194,0.0324,0.0206,0.266,0.0206,0.0324,0.0194,597,1.02,0.0154,0.0898,0.0846,0.0507,0.0846,0.0898,0.0154,551,1,0.0256,0.0642,0.0396,0.192,0.0396,0.0642,0.0256,547,0.985,0.0427,0.0804,0.0756,0.0449,0.0756,0.0804,0.0427,590,0.966,0.0367,0.081,0.0769,0.305,0.0769,0.081,0.0367,670,0.951,0.0392,0.0434,0.0652,0.0345,0.0652,0.0434,0.0392,1050,0.922,0.0493,0.115,0.0702,0.137,0.0702,0.115,0.0493,1047,Nor
'Medial Tibia of Normal_56.jpg',1.06,0.0636,0.227,0.0535,0.305,0.0535,0.227,0.0636,853,1.04,0.0553,0.121,0.0317,0.378,0.0317,0.121,0.0553,918,1.03,0.0192,0.0823,0.0247,0.116,0.0247,0.0823,0.0192,613,1.01,0.00759,0.0868,0.0593,0.147,0.0593,0.0868,0.00759,539,1,0.00293,0.256,0.053,0.114,0.053,0.256,0.00293,553,0.988,0.0331,0.0681,0.0425,0.0929,0.0425,0.0681,0.0331,592,0.977,0.0662,0.039,0.0974,0.0604,0.0974,0.039,0.0662,656,0.964,0.0508,0.135,0.0198,0.179,0.0198,0.135,0.0508,1000,0.942,0.0337,0.232,0.163,0.076,0.163,0.232,0.0337,1119,Nor
'Medial Tibia of Normal_57.jpg',1.11,0.0274,0.156,0.067,0.244,0.067,0.156,0.0274,962,1.07,0.035,0.0589,0.0845,0.0108,0.0845,0.0589,0.035,959,1.05,0.0265,0.0575,0.0166,0.149,0.0166,0.0575,0.0265,536,1.03,0.0394,0.0899,0.0357,0.0234,0.0357,0.0899,0.0394,509,1,0.0309,0.162,0.0517,0.201,0.0517,0.162,0.0309,560,0.977,0.00326,0.066,0.0708,0.0872,0.0708,0.066,0.00326,527,0.954,0.0136,0.0565,0.00559,0.0909,0.00559,0.0565,0.0136,621,0.928,0.0334,0.0858,0.0381,0.0331,0.0381,0.0858,0.0334,1072,0.888,0.0054,0.103,0.0817,0.0597,0.0817,0.103,0.0054,976,Nor
'Medial Tibia of Normal_58.jpg',1.08,0.157,0.405,0.0622,0.14,0.0622,0.405,0.157,809,1.06,0.0676,0.299,0.0288,0.0173,0.0288,0.299,0.0676,882,1.04,0.0624,0.0957,0.102,0.00568,0.102,0.0957,0.0624,665,1.02,0.0422,0.16,0.0632,0.112,0.0632,0.16,0.0422,665,1,0.0251,0.375,0.0833,0.123,0.0833,0.375,0.0251,922,0.98,0.0192,0.19,0.0772,0.0755,0.0772,0.19,0.0192,851,0.961,0.0505,0.148,0.0663,0.0159,0.0663,0.148,0.0505,789,0.948,0.103,0.354,0.0217,0.0592,0.0217,0.354,0.103,933,0.921,0.145,0.558,0.0994,0.0443,0.0994,0.558,0.145,886,Nor
'Medial Tibia of Normal_59.jpg',1.05,0.0306,0.227,0.0552,0.159,0.0552,0.227,0.0306,922,1.03,0.0522,0.149,0.111,0.192,0.111,0.149,0.0522,930,1.02,0.0554,0.066,0.0784,0.206,0.0784,0.066,0.0554,603,1.01,0.0339,0.114,0.158,0.0298,0.158,0.114,0.0339,541,1,0.0246,0.226,0.0521,0.119,0.0521,0.226,0.0246,562,0.991,0.0199,0.128,0.0697,0.000134,0.0697,0.128,0.0199,603,0.982,0.0339,0.0876,0.0699,0.092,0.0699,0.0876,0.0339,648,0.971,0.0375,0.132,0.0484,0.14,0.0484,0.132,0.0375,1002,0.954,0.0667,0.227,0.0769,0.193,0.0769,0.227,0.0667,1038,Nor
'Medial Tibia of Normal_6.jpg',1.07,0.0676,0.445,0.0663,0.0308,0.0663,0.445,0.0676,789,1.04,0.0514,0.379,0.0755,0.109,0.0755,0.379,0.0514,984,1.03,0.0239,0.172,0.0669,0.0289,0.0669,0.172,0.0239,643,1.02,0.00279,0.0896,0.0761,0.124,0.0761,0.0896,0.00279,628,1,0.0121,0.338,0.0548,0.123,0.0548,0.338,0.0121,817,0.985,0.0106,0.155,0.0591,0.164,0.0591,0.155,0.0106,701,0.968,0.0369,0.0935,0.0262,0.00877,0.0262,0.0935,0.0369,767,0.956,0.0313,0.359,0.0568,0.104,0.0568,0.359,0.0313,954,0.938,0.0626,0.643,0.0687,0.16,0.0687,0.643,0.0626,939,Nor
'Medial Tibia of Normal_60.jpg',1.06,0.0156,0.185,0.0204,0.045,0.0204,0.185,0.0156,882,1.04,0.0627,0.118,0.0952,0.189,0.0952,0.118,0.0627,900,1.03,0.0343,0.0456,0.107,0.102,0.107,0.0456,0.0343,624,1.02,0.0217,0.0778,0.0825,0.0632,0.0825,0.0778,0.0217,587,1,0.0469,0.333,0.102,0.00334,0.102,0.333,0.0469,692,0.985,0.0154,0.181,0.0522,0.0945,0.0522,0.181,0.0154,648,0.972,0.0186,0.0325,0.0295,0.247,0.0295,0.0325,0.0186,718,0.959,0.0208,0.116,0.0864,0.0393,0.0864,0.116,0.0208,965,0.941,0.1,0.35,0.048,0.245,0.048,0.35,0.1,1002,Nor
'Medial Tibia of Normal_61.jpg',1.06,0.0495,0.251,0.0986,0.288,0.0986,0.251,0.0495,867,1.04,0.0448,0.101,0.0294,0.0801,0.0294,0.101,0.0448,857,1.02,0.0427,0.0732,0.0478,0.24,0.0478,0.0732,0.0427,737,1.01,0.0269,0.0804,0.111,0.0577,0.111,0.0804,0.0269,591,1,0.0282,0.0499,0.0655,0.114,0.0655,0.0499,0.0282,572,0.989,0.0163,0.098,0.0372,0.0824,0.0372,0.098,0.0163,648,0.977,0.0678,0.0424,0.0498,0.155,0.0498,0.0424,0.0678,807,0.966,0.0138,0.168,0.0302,0.0909,0.0302,0.168,0.0138,1007,0.947,0.0412,0.351,0.0406,0.18,0.0406,0.351,0.0412,995,Nor
'Medial Tibia of Normal_62.jpg',1.05,0.0117,0.511,0.071,0.519,0.071,0.511,0.0117,792,1.04,0.028,0.303,0.05,0.26,0.05,0.303,0.028,943,1.03,0.0154,0.125,0.148,0.0168,0.148,0.125,0.0154,626,1.02,0.0115,0.156,0.0608,0.112,0.0608,0.156,0.0115,623,1,0.0192,0.432,0.0564,0.151,0.0564,0.432,0.0192,812,0.988,0.0336,0.195,0.103,0.123,0.103,0.195,0.0336,723,0.976,0.0162,0.129,0.0326,0.0391,0.0326,0.129,0.0162,748,0.965,0.03,0.336,0.0505,0.0853,0.0505,0.336,0.03,954,0.95,0.0147,0.548,0.0251,0.0843,0.0251,0.548,0.0147,989,Nor
'Medial Tibia of Normal_63.jpg',1.08,0.0612,0.562,0.0467,0.0452,0.0467,0.562,0.0612,833,1.05,0.0613,0.325,0.0668,0.115,0.0668,0.325,0.0613,925,1.04,0.0394,0.156,0.0368,0.103,0.0368,0.156,0.0394,645,1.02,0.0277,0.135,0.0327,0.0621,0.0327,0.135,0.0277,640,1,0.0246,0.308,0.059,0.119,0.059,0.308,0.0246,701,0.981,0.0183,0.137,0.0445,0.0401,0.0445,0.137,0.0183,692,0.966,0.00786,0.167,0.0702,0.0666,0.0702,0.167,0.00786,708,0.95,0.0152,0.373,0.0737,0.0367,0.0737,0.373,0.0152,975,0.925,0.069,0.56,0.0688,0.00425,0.0688,0.56,0.069,1000,Nor
'Medial Tibia of Normal_7.jpg',1.07,0.0795,0.714,0.149,0.284,0.149,0.714,0.0795,807,1.05,0.0453,0.359,0.0569,0.131,0.0569,0.359,0.0453,961,1.03,0.0136,0.157,0.0614,0.0224,0.0614,0.157,0.0136,691,1.02,0.0266,0.157,0.0501,0.0923,0.0501,0.157,0.0266,583,1,0.0146,0.293,0.0398,0.155,0.0398,0.293,0.0146,781,0.985,0.0187,0.145,0.0184,0.0861,0.0184,0.145,0.0187,665,0.967,0.0258,0.273,0.0201,0.0808,0.0201,0.273,0.0258,773,0.955,0.0207,0.378,0.0613,0.131,0.0613,0.378,0.0207,966,0.931,0.0368,0.537,0.0785,0.111,0.0785,0.537,0.0368,986,Nor
'Medial Tibia of Normal_8.jpg',1.07,0.0504,0.448,0.121,0.202,0.121,0.448,0.0504,808,1.05,0.0124,0.254,0.0614,0.147,0.0614,0.254,0.0124,954,1.03,0.0522,0.131,0.101,0.02,0.101,0.131,0.0522,683,1.02,0.0289,0.11,0.0169,0.0903,0.0169,0.11,0.0289,609,1,0.023,0.247,0.0161,0.0672,0.0161,0.247,0.023,804,0.984,0.0268,0.0781,0.0608,0.155,0.0608,0.0781,0.0268,692,0.968,0.0521,0.133,0.0486,0.143,0.0486,0.133,0.0521,778,0.955,0.0907,0.278,0.0555,0.108,0.0555,0.278,0.0907,994,0.931,0.0468,0.48,0.151,0.0323,0.151,0.48,0.0468,889,Nor
'Medial Tibia of Normal_9.jpg',1.07,0.0325,0.532,0.0605,0.0889,0.0605,0.532,0.0325,891,1.04,0.0204,0.367,0.02,0.0263,0.02,0.367,0.0204,947,1.03,0.0323,0.157,0.0911,0.167,0.0911,0.157,0.0323,654,1.02,0.0291,0.088,0.0625,0.0857,0.0625,0.088,0.0291,526,1,0.0322,0.409,0.0691,0.0577,0.0691,0.409,0.0322,669,0.985,0.02,0.177,0.0511,0.121,0.0511,0.177,0.02,579,0.972,0.0374,0.18,0.0235,0.193,0.0235,0.18,0.0374,762,0.959,0.0539,0.382,0.0415,0.0839,0.0415,0.382,0.0539,1006,0.936,0.0585,0.552,0.106,0.142,0.106,0.552,0.0585,1011,Nor
'Medial Tibia of OA_1.jpg',1.07,0.0596,0.5,0.071,0.298,0.071,0.5,0.0596,839,1.05,0.0536,0.338,0.0292,0.0638,0.0292,0.338,0.0536,947,1.03,0.0317,0.133,0.0468,0.0478,0.0468,0.133,0.0317,666,1.02,0.00808,0.21,0.0251,0.0307,0.0251,0.21,0.00808,608,1,0.0414,0.356,0.022,0.157,0.022,0.356,0.0414,804,0.984,0.0182,0.161,0.0717,0.0767,0.0717,0.161,0.0182,654,0.967,0.0522,0.149,0.053,0.0414,0.053,0.149,0.0522,701,0.956,0.0494,0.386,0.0766,0.0792,0.0766,0.386,0.0494,988,0.933,0.0277,0.56,0.102,0.0443,0.102,0.56,0.0277,985,OA
'Medial Tibia of OA_10.jpg',1.05,0.0899,0.591,0.131,0.0683,0.131,0.591,0.0899,678,1.04,0.0425,0.42,0.0459,0.193,0.0459,0.42,0.0425,918,1.03,0.0508,0.213,0.0491,0.0557,0.0491,0.213,0.0508,641,1.02,0.0385,0.253,0.103,0.0761,0.103,0.253,0.0385,704,1,0.0125,0.454,0.0933,0.104,0.0933,0.454,0.0125,930,0.988,0.0268,0.261,0.0265,0.044,0.0265,0.261,0.0268,865,0.976,0.0647,0.254,0.0264,0.11,0.0264,0.254,0.0647,750,0.967,0.0896,0.44,0.0424,0.291,0.0424,0.44,0.0896,949,0.953,0.0178,0.75,0.0984,0.0472,0.0984,0.75,0.0178,869,OA
'Medial Tibia of OA_11.jpg',1.12,0.0485,0.564,0.0576,0.202,0.0576,0.564,0.0485,840,1.08,0.0608,0.279,0.02,0.164,0.02,0.279,0.0608,962,1.06,0.0145,0.114,0.0537,0.0345,0.0537,0.114,0.0145,679,1.03,0.0253,0.127,0.0668,0.145,0.0668,0.127,0.0253,570,1,0.0221,0.249,0.0381,0.0499,0.0381,0.249,0.0221,641,0.974,0.0411,0.156,0.0626,0.0262,0.0626,0.156,0.0411,645,0.944,0.0267,0.133,0.0274,0.0227,0.0274,0.133,0.0267,760,0.923,0.0203,0.343,0.0371,0.029,0.0371,0.343,0.0203,1015,0.881,0.0307,0.523,0.0124,0.00333,0.0124,0.523,0.0307,963,OA
'Medial Tibia of OA_12.jpg',1.07,0.11,0.693,0.0472,0.476,0.0472,0.693,0.11,787,1.05,0.0414,0.485,0.0853,0.286,0.0853,0.485,0.0414,979,1.03,0.023,0.265,0.0969,0.0175,0.0969,0.265,0.023,597,1.02,0.0168,0.229,0.0164,0.038,0.0164,0.229,0.0168,614,1,0.0196,0.498,0.0733,0.486,0.0733,0.498,0.0196,881,0.983,0.0376,0.249,0.126,0.204,0.126,0.249,0.0376,638,0.969,0.0267,0.213,0.0563,0.00694,0.0563,0.213,0.0267,791,0.958,0.0347,0.494,0.0895,0.248,0.0895,0.494,0.0347,975,0.938,0.0326,0.73,0.102,0.129,0.102,0.73,0.0326,993,OA
