File,LCP_1,LCP_2,LCP_3,LCP_4,LCP_5,LCP_6,LCP_7,LCP_8,LCP_9,LCP_10,LCP_11,LCP_12,LCP_13,LCP_14,LCP_15,LCP_16,LCP_17,LCP_18,LCP_19,LCP_20,LCP_21,LCP_22,LCP_23,LCP_24,LCP_25,LCP_26,LCP_27,LCP_28,LCP_29,LCP_30,LCP_31,LCP_32,LCP_33,LCP_34,LCP_35,LCP_36,LCP_37,LCP_38,LCP_39,LCP_40,LCP_41,LCP_42,LCP_43,LCP_44,LCP_45,LCP_46,LCP_47,LCP_48,LCP_49,LCP_50,LCP_51,LCP_52,LCP_53,LCP_54,LCP_55,LCP_56,LCP_57,LCP_58,LCP_59,LCP_60,LCP_61,LCP_62,LCP_63,LCP_64,LCP_65,LCP_66,LCP_67,LCP_68,LCP_69,LCP_70,LCP_71,LCP_72,LCP_73,LCP_74,LCP_75,LCP_76,LCP_77,LCP_78,LCP_79,LCP_80,LCP_81,class
Medial Tibia of OA_14.jpg,1.11E+00,1.76E-02,6.27E-01,3.21E-02,5.20E-01,3.21E-02,6.27E-01,1.76E-02,761,1.08E+00,2.36E-02,3.70E-01,2.43E-02,4.15E-01,2.43E-02,3.70E-01,2.36E-02,979,1.06E+00,3.20E-02,1.83E-01,9.78E-02,1.42E-01,9.78E-02,1.83E-01,3.20E-02,686,1.03E+00,5.43E-03,2.32E-01,1.83E-01,1.13E-01,1.83E-01,2.32E-01,5.43E-03,659,1.00E+00,3.78E-02,5.08E-01,6.95E-02,2.23E-01,6.95E-02,5.08E-01,3.78E-02,852,9.68E-01,1.94E-02,3.22E-01,8.43E-02,8.34E-02,8.43E-02,3.22E-01,1.94E-02,733,9.46E-01,3.87E-02,2.43E-01,3.62E-02,1.63E-01,3.62E-02,2.43E-01,3.87E-02,697,9.27E-01,1.40E-02,4.71E-01,2.78E-02,3.54E-01,2.78E-02,4.71E-01,1.40E-02,1007,8.92E-01,4.97E-02,6.36E-01,1.93E-01,2.57E-01,1.93E-01,6.36E-01,4.97E-02,901,OA
Medial Tibia of OA_15.jpg,1.06E+00,6.74E-02,5.60E-01,3.63E-02,9.91E-02,3.63E-02,5.60E-01,6.74E-02,806,1.04E+00,4.13E-02,4.00E-01,5.65E-02,6.66E-02,5.65E-02,4.00E-01,4.13E-02,945,1.03E+00,2.19E-02,1.47E-01,4.31E-02,1.59E-01,4.31E-02,1.47E-01,2.19E-02,682,1.02E+00,1.13E-02,1.51E-01,4.28E-02,1.77E-01,4.28E-02,1.51E-01,1.13E-02,643,1.00E+00,3.83E-02,4.40E-01,3.22E-02,1.90E-01,3.22E-02,4.40E-01,3.83E-02,808,9.87E-01,1.99E-02,1.47E-01,5.08E-02,4.43E-02,5.08E-02,1.47E-01,1.99E-02,693,9.73E-01,3.08E-02,1.45E-01,8.18E-02,2.12E-03,8.18E-02,1.45E-01,3.08E-02,703,9.64E-01,5.17E-03,4.19E-01,4.78E-02,2.80E-02,4.78E-02,4.19E-01,5.17E-03,941,9.44E-01,7.04E-02,5.64E-01,1.79E-01,1.10E-01,1.79E-01,5.64E-01,7.04E-02,971,OA
Medial Tibia of OA_16.jpg,1.09E+00,4.24E-02,5.40E-01,8.78E-02,2.27E-02,8.78E-02,5.40E-01,4.24E-02,852,1.06E+00,1.00E-02,3.28E-01,4.25E-02,3.56E-02,4.25E-02,3.28E-01,1.00E-02,934,1.05E+00,3.12E-02,1.55E-01,7.94E-02,1.83E-01,7.94E-02,1.55E-01,3.12E-02,689,1.02E+00,2.60E-02,1.63E-01,8.50E-02,2.08E-02,8.50E-02,1.63E-01,2.60E-02,612,1.00E+00,2.35E-02,2.84E-01,5.51E-02,1.02E-01,5.51E-02,2.84E-01,2.35E-02,699,9.81E-01,6.57E-03,1.50E-01,8.54E-02,1.45E-01,8.54E-02,1.50E-01,6.57E-03,759,9.57E-01,2.98E-02,8.82E-02,9.32E-02,1.40E-01,9.32E-02,8.82E-02,2.98E-02,774,9.42E-01,2.60E-02,3.47E-01,1.70E-02,1.64E-01,1.70E-02,3.47E-01,2.60E-02,923,9.12E-01,1.86E-02,5.70E-01,8.99E-02,9.76E-02,8.99E-02,5.70E-01,1.86E-02,952,OA
Medial Tibia of OA_17.jpg,1.12E+00,1.07E-01,5.51E-01,1.57E-01,1.76E-01,1.57E-01,5.51E-01,1.07E-01,566,1.09E+00,7.98E-02,3.70E-01,2.99E-01,4.27E-02,2.99E-01,3.70E-01,7.98E-02,691,1.07E+00,3.13E-02,2.56E-01,4.05E-02,1.68E-01,4.05E-02,2.56E-01,3.13E-02,824,1.03E+00,2.20E-02,2.15E-01,5.52E-02,1.49E-01,5.52E-02,2.15E-01,2.20E-02,1011,1.00E+00,2.52E-03,4.16E-01,1.17E-01,2.00E-01,1.17E-01,4.16E-01,2.52E-03,1279,9.64E-01,1.23E-02,2.76E-01,2.54E-02,2.25E-01,2.54E-02,2.76E-01,1.23E-02,1098,9.37E-01,2.69E-02,1.93E-01,8.58E-02,5.68E-02,8.58E-02,1.93E-01,2.69E-02,908,9.19E-01,5.80E-02,3.35E-01,5.73E-02,4.90E-02,5.73E-02,3.35E-01,5.80E-02,742,8.86E-01,9.22E-02,6.18E-01,1.41E-01,5.01E-02,1.41E-01,6.18E-01,9.22E-02,683,OA
Medial Tibia of OA_18.jpg,1.09E+00,4.36E-02,5.87E-01,6.28E-02,4.72E-01,6.28E-02,5.87E-01,4.36E-02,807,1.06E+00,2.16E-02,4.68E-01,5.15E-02,7.13E-02,5.15E-02,4.68E-01,2.16E-02,961,1.04E+00,1.35E-02,1.54E-01,6.04E-03,1.41E-01,6.04E-03,1.54E-01,1.35E-02,646,1.02E+00,2.21E-02,2.39E-01,1.55E-01,1.40E-01,1.55E-01,2.39E-01,2.21E-02,648,1.00E+00,1.14E-02,4.03E-01,7.51E-02,3.30E-01,7.51E-02,4.03E-01,1.14E-02,821,9.79E-01,1.79E-02,2.35E-01,1.12E-01,1.71E-01,1.12E-01,2.35E-01,1.79E-02,723,9.59E-01,1.49E-02,2.34E-01,3.81E-02,6.46E-02,3.81E-02,2.34E-01,1.49E-02,743,9.46E-01,1.76E-02,4.80E-01,4.75E-02,1.09E-01,4.75E-02,4.80E-01,1.76E-02,965,9.16E-01,4.77E-02,6.10E-01,7.62E-02,4.93E-01,7.62E-02,6.10E-01,4.77E-02,914,OA
Medial Tibia of OA_19.jpg,1.07E+00,8.51E-02,6.27E-01,6.09E-02,2.10E-01,6.09E-02,6.27E-01,8.51E-02,717,1.05E+00,4.36E-02,4.08E-01,4.19E-02,3.13E-01,4.19E-02,4.08E-01,4.36E-02,1050,1.04E+00,2.67E-02,2.03E-01,1.23E-01,2.57E-01,1.23E-01,2.03E-01,2.67E-02,571,1.02E+00,1.75E-02,2.77E-01,2.07E-02,2.40E-01,2.07E-02,2.77E-01,1.75E-02,629,1.00E+00,5.13E-02,4.84E-01,4.61E-02,3.70E-01,4.61E-02,4.84E-01,5.13E-02,875,9.81E-01,2.88E-02,3.25E-01,8.86E-02,2.75E-01,8.86E-02,3.25E-01,2.88E-02,698,9.64E-01,3.50E-02,2.23E-01,2.24E-01,1.01E-01,2.24E-01,2.23E-01,3.50E-02,691,9.55E-01,5.48E-02,4.88E-01,2.09E-02,3.05E-01,2.09E-02,4.88E-01,5.48E-02,1011,9.29E-01,3.47E-02,5.81E-01,1.35E-01,1.23E-01,1.35E-01,5.81E-01,3.47E-02,890,OA
Medial Tibia of OA_2.jpg,1.05E+00,7.28E-02,5.04E-01,1.33E-01,2.96E-01,1.33E-01,5.04E-01,7.28E-02,690,1.04E+00,4.86E-02,3.65E-01,1.29E-01,7.73E-02,1.29E-01,3.65E-01,4.86E-02,905,1.03E+00,4.44E-02,1.07E-01,3.84E-02,2.85E-02,3.84E-02,1.07E-01,4.44E-02,697,1.01E+00,3.64E-03,2.12E-01,3.51E-02,3.53E-02,3.51E-02,2.12E-01,3.64E-03,724,1.00E+00,1.81E-02,4.50E-01,6.38E-02,3.41E-02,6.38E-02,4.50E-01,1.81E-02,1019,9.89E-01,1.14E-02,2.23E-01,6.15E-02,3.99E-02,6.15E-02,2.23E-01,1.14E-02,813,9.76E-01,3.52E-02,1.24E-01,3.85E-02,1.14E-02,3.85E-02,1.24E-01,3.52E-02,777,9.66E-01,5.35E-02,3.99E-01,4.26E-02,2.25E-02,4.26E-02,3.99E-01,5.35E-02,950,9.50E-01,2.58E-02,5.96E-01,2.49E-01,1.12E-01,2.49E-01,5.96E-01,2.58E-02,844,OA
Medial Tibia of OA_20.jpg,1.07E+00,2.97E-02,3.27E-01,1.35E-01,5.43E-02,1.35E-01,3.27E-01,2.97E-02,787,1.05E+00,6.00E-03,2.74E-01,3.97E-02,1.36E-01,3.97E-02,2.74E-01,6.00E-03,910,1.03E+00,4.71E-02,1.45E-01,4.16E-02,4.26E-02,4.16E-02,1.45E-01,4.71E-02,707,1.02E+00,4.21E-02,1.62E-01,7.51E-02,2.04E-01,7.51E-02,1.62E-01,4.21E-02,680,1.00E+00,1.91E-02,3.39E-01,3.67E-02,7.31E-02,3.67E-02,3.39E-01,1.91E-02,756,9.86E-01,3.33E-02,1.38E-01,3.43E-02,5.21E-02,3.43E-02,1.38E-01,3.33E-02,706,9.70E-01,4.86E-02,1.22E-01,8.22E-02,1.48E-02,8.22E-02,1.22E-01,4.86E-02,748,9.57E-01,3.15E-02,3.21E-01,3.77E-02,2.30E-01,3.77E-02,3.21E-01,3.15E-02,1003,9.35E-01,7.63E-02,4.57E-01,1.23E-01,4.05E-02,1.23E-01,4.57E-01,7.63E-02,913,OA
Medial Tibia of OA_21.jpg,1.09E+00,8.69E-02,6.03E-01,1.21E-01,7.31E-01,1.21E-01,6.03E-01,8.69E-02,561,1.07E+00,4.21E-02,3.02E-01,1.01E-01,3.66E-01,1.01E-01,3.02E-01,4.21E-02,941,1.05E+00,6.05E-03,1.80E-01,6.61E-02,2.59E-01,6.61E-02,1.80E-01,6.05E-03,427,1.03E+00,1.25E-02,2.01E-01,1.22E-01,2.17E-01,1.22E-01,2.01E-01,1.25E-02,717,1.01E+00,2.74E-02,3.60E-01,8.00E-02,3.19E-01,8.00E-02,3.60E-01,2.74E-02,647,9.73E-01,1.08E-02,2.68E-01,1.50E-01,2.99E-01,1.50E-01,2.68E-01,1.08E-02,730,9.52E-01,2.43E-02,2.82E-01,1.45E-01,3.77E-01,1.45E-01,2.82E-01,2.43E-02,376,9.33E-01,3.11E-02,3.17E-01,7.31E-02,6.17E-01,7.31E-02,3.17E-01,3.11E-02,1057,9.01E-01,5.44E-02,6.15E-01,2.53E-01,7.38E-01,2.53E-01,6.15E-01,5.44E-02,664,OA
Medial Tibia of OA_22.jpg,1.08E+00,2.84E-02,3.66E-01,4.42E-02,4.35E-02,4.42E-02,3.66E-01,2.84E-02,973,1.05E+00,8.80E-02,2.54E-01,9.57E-02,2.78E-02,9.57E-02,2.54E-01,8.80E-02,941,1.03E+00,3.72E-03,9.95E-02,4.58E-02,2.62E-01,4.58E-02,9.95E-02,3.72E-03,598,1.02E+00,8.69E-03,1.75E-01,8.58E-02,6.68E-03,8.58E-02,1.75E-01,8.69E-03,518,1.00E+00,1.26E-02,2.61E-01,4.05E-02,1.64E-01,4.05E-02,2.61E-01,1.26E-02,599,9.83E-01,1.59E-02,1.66E-01,2.07E-02,8.71E-02,2.07E-02,1.66E-01,1.59E-02,552,9.68E-01,1.04E-02,1.05E-01,9.26E-02,2.53E-01,9.26E-02,1.05E-01,1.04E-02,668,9.52E-01,4.96E-02,2.62E-01,5.14E-02,3.22E-02,5.14E-02,2.62E-01,4.96E-02,982,9.26E-01,6.85E-02,3.97E-01,6.64E-02,2.97E-01,6.64E-02,3.97E-01,6.85E-02,1075,OA
Medial Tibia of OA_23.jpg,1.06E+00,1.49E-02,4.50E-01,1.13E-01,2.24E-01,1.13E-01,4.50E-01,1.49E-02,795,1.04E+00,6.52E-02,3.37E-01,7.50E-02,7.91E-02,7.50E-02,3.37E-01,6.52E-02,907,1.03E+00,3.57E-02,1.46E-01,5.95E-02,1.30E-01,5.95E-02,1.46E-01,3.57E-02,702,1.02E+00,1.27E-02,1.51E-01,2.06E-02,1.71E-01,2.06E-02,1.51E-01,1.27E-02,632,1.00E+00,2.16E-02,3.83E-01,5.72E-02,5.96E-03,5.72E-02,3.83E-01,2.16E-02,687,9.87E-01,2.18E-02,2.03E-01,2.10E-02,7.61E-03,2.10E-02,2.03E-01,2.18E-02,726,9.74E-01,2.92E-02,1.43E-01,1.36E-01,1.31E-01,1.36E-01,1.43E-01,2.92E-02,688,9.63E-01,4.61E-02,3.68E-01,1.92E-02,1.44E-01,1.92E-02,3.68E-01,4.61E-02,996,9.44E-01,3.51E-02,5.43E-01,4.13E-02,1.26E-02,4.13E-02,5.43E-01,3.51E-02,1011,OA
Medial Tibia of OA_24.jpg,1.05E+00,6.24E-02,3.87E-01,1.03E-01,7.67E-02,1.03E-01,3.87E-01,6.24E-02,805,1.03E+00,3.58E-02,3.22E-01,7.22E-02,7.47E-02,7.22E-02,3.22E-01,3.58E-02,887,1.03E+00,3.80E-02,1.50E-01,9.33E-02,3.97E-02,9.33E-02,1.50E-01,3.80E-02,709,1.01E+00,4.04E-02,1.91E-01,7.68E-02,9.91E-02,7.68E-02,1.91E-01,4.04E-02,654,1.00E+00,8.45E-03,4.26E-01,4.94E-02,4.95E-02,4.94E-02,4.26E-01,8.45E-03,776,9.88E-01,1.31E-02,1.71E-01,8.53E-02,1.27E-01,8.53E-02,1.71E-01,1.31E-02,719,9.77E-01,1.57E-02,6.99E-02,3.90E-02,2.26E-01,3.90E-02,6.99E-02,1.57E-02,728,9.67E-01,3.31E-02,2.26E-01,5.55E-02,1.44E-01,5.55E-02,2.26E-01,3.31E-02,955,9.49E-01,2.09E-02,3.77E-01,3.81E-02,7.38E-02,3.81E-02,3.77E-01,2.09E-02,959,OA
Medial Tibia of OA_25.jpg,1.06E+00,5.53E-02,5.32E-01,1.31E-01,9.40E-02,1.31E-01,5.32E-01,5.53E-02,752,1.04E+00,3.94E-02,4.06E-01,8.03E-02,1.11E-02,8.03E-02,4.06E-01,3.94E-02,975,1.03E+00,6.83E-02,1.75E-01,2.44E-02,1.30E-01,2.44E-02,1.75E-01,6.83E-02,616,1.02E+00,3.88E-02,3.26E-01,7.41E-02,1.51E-01,7.41E-02,3.26E-01,3.88E-02,653,1.00E+00,8.80E-03,5.38E-01,4.57E-02,1.28E-01,4.57E-02,5.38E-01,8.80E-03,990,9.83E-01,1.32E-02,3.55E-01,1.28E-01,8.83E-02,1.28E-01,3.55E-01,1.32E-02,835,9.69E-01,2.39E-03,2.86E-01,3.81E-02,1.12E-01,3.81E-02,2.86E-01,2.39E-03,741,9.59E-01,5.74E-02,5.14E-01,2.54E-02,6.67E-02,2.54E-02,5.14E-01,5.74E-02,925,9.37E-01,2.84E-02,6.61E-01,1.71E-01,4.44E-02,1.71E-01,6.61E-01,2.84E-02,842,OA
Medial Tibia of OA_26.jpg,1.10E+00,5.72E-02,5.78E-01,1.28E-01,1.40E+00,1.28E-01,5.78E-01,5.72E-02,532,1.08E+00,2.52E-02,3.25E-01,6.36E-02,1.01E+00,6.36E-02,3.25E-01,2.52E-02,726,1.06E+00,1.03E-02,2.16E-01,3.14E-02,5.94E-01,3.14E-02,2.16E-01,1.03E-02,736,1.03E+00,1.49E-02,3.19E-01,9.71E-02,3.78E-01,9.71E-02,3.19E-01,1.49E-02,944,1.00E+00,2.07E-02,6.00E-01,3.39E-02,6.09E-01,3.39E-02,6.00E-01,2.07E-02,1447,9.67E-01,1.71E-02,3.50E-01,1.47E-01,5.00E-01,1.47E-01,3.50E-01,1.71E-02,1133,9.46E-01,2.43E-02,2.36E-01,1.17E-01,7.91E-01,1.17E-01,2.36E-01,2.43E-02,861,9.35E-01,5.11E-02,5.97E-01,1.38E-01,2.92E-01,1.38E-01,5.97E-01,5.11E-02,723,9.04E-01,5.96E-02,6.81E-01,1.31E-01,6.79E-01,1.31E-01,6.81E-01,5.96E-02,672,OA
Medial Tibia of OA_27.jpg,1.10E+00,1.14E-01,4.35E-01,9.07E-02,1.92E-01,9.07E-02,4.35E-01,1.14E-01,621,1.07E+00,2.48E-02,2.56E-01,1.34E-02,1.82E-01,1.34E-02,2.56E-01,2.48E-02,760,1.05E+00,9.19E-03,1.33E-01,7.21E-02,1.09E-01,7.21E-02,1.33E-01,9.19E-03,773,1.03E+00,1.25E-02,1.89E-01,1.04E-01,1.22E-02,1.04E-01,1.89E-01,1.25E-02,865,1.00E+00,2.42E-02,4.21E-01,5.62E-02,1.80E-02,5.62E-02,4.21E-01,2.42E-02,985,9.78E-01,1.58E-02,2.21E-01,3.85E-02,7.42E-02,3.85E-02,2.21E-01,1.58E-02,978,9.57E-01,4.48E-02,1.79E-01,2.57E-02,2.07E-01,2.57E-02,1.79E-01,4.48E-02,901,9.38E-01,6.83E-02,3.39E-01,6.90E-02,1.72E-01,6.90E-02,3.39E-01,6.83E-02,824,9.11E-01,1.12E-01,6.02E-01,1.13E-01,1.39E-01,1.13E-01,6.02E-01,1.12E-01,849,OA
Medial Tibia of OA_28.jpg,1.10E+00,6.61E-02,8.10E-02,1.01E-01,1.53E-01,1.01E-01,8.10E-02,6.61E-02,770,1.07E+00,3.92E-02,8.08E-02,7.21E-02,4.37E-02,7.21E-02,8.08E-02,3.92E-02,778,1.05E+00,6.56E-02,4.57E-02,9.75E-02,3.98E-02,9.75E-02,4.57E-02,6.56E-02,768,1.02E+00,2.94E-02,5.95E-02,9.21E-02,4.08E-02,9.21E-02,5.95E-02,2.94E-02,826,1.00E+00,2.61E-02,2.08E-01,1.18E-01,2.02E-01,1.18E-01,2.08E-01,2.61E-02,809,9.77E-01,2.15E-02,4.67E-02,1.30E-01,5.30E-02,1.30E-01,4.67E-02,2.15E-02,824,9.53E-01,3.38E-02,9.14E-02,3.76E-02,6.54E-02,3.76E-02,9.14E-02,3.38E-02,864,9.36E-01,5.83E-02,2.00E-01,3.01E-02,1.89E-01,3.01E-02,2.00E-01,5.83E-02,837,9.02E-01,4.59E-02,2.14E-01,1.68E-01,6.13E-02,1.68E-01,2.14E-01,4.59E-02,882,OA
Medial Tibia of OA_29.jpg,1.07E+00,2.29E-02,6.11E-01,2.29E-01,7.96E-01,2.29E-01,6.11E-01,2.29E-02,586,1.05E+00,6.04E-02,3.21E-01,7.74E-02,4.49E-01,7.74E-02,3.21E-01,6.04E-02,752,1.04E+00,1.59E-02,1.37E-01,6.14E-02,2.68E-01,6.14E-02,1.37E-01,1.59E-02,750,1.02E+00,1.52E-02,2.55E-01,1.08E-01,1.69E-01,1.08E-01,2.55E-01,1.52E-02,893,1.00E+00,2.35E-02,4.85E-01,7.38E-02,1.05E-01,7.38E-02,4.85E-01,2.35E-02,1220,9.80E-01,2.93E-02,3.09E-01,8.85E-02,4.39E-01,8.85E-02,3.09E-01,2.93E-02,995,9.65E-01,6.75E-02,2.14E-01,7.17E-02,2.58E-01,7.17E-02,2.14E-01,6.75E-02,874,9.55E-01,4.39E-02,4.24E-01,7.04E-02,2.89E-01,7.04E-02,4.24E-01,4.39E-02,847,9.36E-01,5.05E-02,6.58E-01,9.29E-02,5.79E-01,9.29E-02,6.58E-01,5.05E-02,761,OA
Medial Tibia of OA_3.jpg,1.04E+00,1.00E-01,4.79E-01,1.31E-01,2.47E-01,1.31E-01,4.79E-01,1.00E-01,810,1.03E+00,1.86E-02,2.69E-01,7.35E-02,4.56E-02,7.35E-02,2.69E-01,1.86E-02,900,1.02E+00,2.46E-02,1.55E-01,1.43E-01,1.85E-01,1.43E-01,1.55E-01,2.46E-02,706,1.01E+00,5.64E-03,1.50E-01,2.83E-02,1.57E-01,2.83E-02,1.50E-01,5.64E-03,600,1.00E+00,5.49E-03,4.24E-01,9.02E-02,1.89E-01,9.02E-02,4.24E-01,5.49E-03,736,9.91E-01,5.53E-02,2.07E-01,5.07E-02,7.84E-02,5.07E-02,2.07E-01,5.53E-02,707,9.81E-01,6.07E-02,1.34E-01,4.44E-02,1.29E-01,4.44E-02,1.34E-01,6.07E-02,767,9.73E-01,6.06E-02,2.89E-01,6.90E-02,1.18E-01,6.90E-02,2.89E-01,6.06E-02,880,9.59E-01,1.73E-02,4.66E-01,2.41E-01,3.41E-01,2.41E-01,4.66E-01,1.73E-02,1050,OA
Medial Tibia of OA_30.jpg,1.08E+00,5.43E-02,4.73E-01,8.48E-02,3.03E-01,8.48E-02,4.73E-01,5.43E-02,595,1.05E+00,3.36E-02,3.15E-01,4.39E-02,3.47E-01,4.39E-02,3.15E-01,3.36E-02,751,1.04E+00,1.18E-02,1.52E-01,1.06E-01,1.57E-02,1.06E-01,1.52E-01,1.18E-02,747,1.02E+00,2.68E-02,2.72E-01,3.81E-02,1.01E-01,3.81E-02,2.72E-01,2.68E-02,810,1.00E+00,1.62E-02,4.69E-01,4.76E-02,1.72E-01,4.76E-02,4.69E-01,1.62E-02,1158,9.81E-01,1.19E-02,2.81E-01,4.05E-02,6.37E-02,4.05E-02,2.81E-01,1.19E-02,1033,9.64E-01,8.84E-03,1.96E-01,4.82E-02,1.34E-01,4.82E-02,1.96E-01,8.84E-03,855,9.53E-01,4.10E-02,3.53E-01,5.33E-02,1.24E-01,5.33E-02,3.53E-01,4.10E-02,870,9.31E-01,5.81E-02,5.25E-01,4.45E-03,3.07E-01,4.45E-03,5.25E-01,5.81E-02,819,OA
Medial Tibia of OA_31.jpg,1.06E+00,2.30E-02,5.97E-01,1.56E-01,3.50E-01,1.56E-01,5.97E-01,2.30E-02,557,1.04E+00,2.33E-02,4.62E-01,8.38E-02,9.34E-02,8.38E-02,4.62E-01,2.33E-02,826,1.03E+00,3.06E-02,2.28E-01,1.33E-01,1.83E-01,1.33E-01,2.28E-01,3.06E-02,735,1.02E+00,8.38E-03,2.54E-01,6.44E-02,7.41E-02,6.44E-02,2.54E-01,8.38E-03,946,1.00E+00,1.23E-03,5.30E-01,5.34E-02,2.04E-01,5.34E-02,5.30E-01,1.23E-03,1311,9.85E-01,1.63E-02,2.81E-01,1.64E-01,3.03E-01,1.64E-01,2.81E-01,1.63E-02,1005,9.69E-01,2.87E-02,2.02E-01,6.51E-02,3.15E-02,6.51E-02,2.02E-01,2.87E-02,839,9.60E-01,2.44E-02,4.45E-01,2.42E-02,1.10E-01,2.42E-02,4.45E-01,2.44E-02,793,9.42E-01,5.30E-02,6.01E-01,1.43E-01,5.93E-01,1.43E-01,6.01E-01,5.30E-02,745,OA
Medial Tibia of OA_32.jpg,1.12E+00,4.88E-02,4.32E-01,1.47E-01,2.04E-02,1.47E-01,4.32E-01,4.88E-02,658,1.08E+00,3.09E-02,3.77E-01,4.50E-02,1.87E-01,4.50E-02,3.77E-01,3.09E-02,774,1.06E+00,1.26E-02,8.25E-02,4.53E-02,3.78E-02,4.53E-02,8.25E-02,1.26E-02,819,1.04E+00,8.61E-03,1.38E-01,7.60E-02,1.19E-01,7.60E-02,1.38E-01,8.61E-03,862,1.00E+00,1.30E-02,4.32E-01,1.96E-02,1.15E-01,1.96E-02,4.32E-01,1.30E-02,1048,9.69E-01,2.11E-02,1.74E-01,8.72E-02,9.96E-02,8.72E-02,1.74E-01,2.11E-02,913,9.39E-01,2.86E-02,1.71E-01,4.55E-02,2.00E-01,4.55E-02,1.71E-01,2.86E-02,866,9.16E-01,3.36E-02,3.57E-01,6.19E-03,9.95E-02,6.19E-03,3.57E-01,3.36E-02,858,8.77E-01,6.61E-03,5.06E-01,7.26E-02,2.91E-01,7.26E-02,5.06E-01,6.61E-03,770,OA
Medial Tibia of OA_33.jpg,1.06E+00,6.90E-02,6.28E-01,1.39E-01,4.76E-01,1.39E-01,6.28E-01,6.90E-02,763,1.04E+00,3.76E-02,4.47E-01,3.94E-02,1.98E-01,3.94E-02,4.47E-01,3.76E-02,978,1.03E+00,3.76E-02,1.58E-01,9.85E-02,5.25E-02,9.85E-02,1.58E-01,3.76E-02,643,1.02E+00,8.16E-03,2.93E-01,8.18E-02,2.27E-01,8.18E-02,2.93E-01,8.16E-03,646,1.00E+00,2.95E-02,5.08E-01,1.06E-01,3.60E-01,1.06E-01,5.08E-01,2.95E-02,821,9.83E-01,2.51E-02,3.03E-01,3.04E-02,1.25E-01,3.04E-02,3.03E-01,2.51E-02,719,9.71E-01,1.61E-02,2.06E-01,5.68E-02,3.88E-01,5.68E-02,2.06E-01,1.61E-02,673,9.63E-01,3.58E-02,4.78E-01,9.23E-02,4.11E-02,9.23E-02,4.78E-01,3.58E-02,998,9.45E-01,2.80E-02,6.54E-01,1.64E-01,3.46E-01,1.64E-01,6.54E-01,2.80E-02,943,OA
Medial Tibia of OA_34.jpg,1.04E+00,9.09E-02,3.49E-01,6.17E-02,3.30E-01,6.17E-02,3.49E-01,9.09E-02,580,1.03E+00,2.57E-02,2.03E-01,9.10E-02,5.22E-02,9.10E-02,2.03E-01,2.57E-02,779,1.02E+00,4.56E-02,1.95E-01,3.43E-02,1.86E-02,3.43E-02,1.95E-01,4.56E-02,772,1.01E+00,2.61E-02,1.73E-01,1.38E-02,9.58E-02,1.38E-02,1.73E-01,2.61E-02,884,1.00E+00,1.00E-02,4.65E-01,6.07E-02,1.90E-01,6.07E-02,4.65E-01,1.00E-02,1039,9.90E-01,1.05E-02,1.97E-01,1.03E-01,2.48E-01,1.03E-01,1.97E-01,1.05E-02,1052,9.79E-01,1.00E-02,1.22E-01,5.05E-02,6.32E-02,5.05E-02,1.22E-01,1.00E-02,895,9.72E-01,3.52E-02,3.14E-01,5.88E-02,1.99E-01,5.88E-02,3.14E-01,3.52E-02,834,9.58E-01,5.82E-02,4.05E-01,2.34E-01,3.45E-01,2.34E-01,4.05E-01,5.82E-02,781,OA
Medial Tibia of OA_35.jpg,1.09E+00,3.80E-02,6.39E-01,8.88E-02,1.56E-01,8.88E-02,6.39E-01,3.80E-02,533,1.06E+00,3.63E-02,4.27E-01,1.21E-01,4.38E-01,1.21E-01,4.27E-01,3.63E-02,678,1.05E+00,2.95E-02,2.43E-01,1.17E-01,2.03E-01,1.17E-01,2.43E-01,2.95E-02,715,1.03E+00,9.67E-03,2.76E-01,1.20E-01,2.74E-01,1.20E-01,2.76E-01,9.67E-03,995,1.00E+00,1.26E-02,5.54E-01,1.39E-01,3.98E-01,1.39E-01,5.54E-01,1.26E-02,1437,9.72E-01,6.50E-03,3.93E-01,2.06E-01,3.17E-01,2.06E-01,3.93E-01,6.50E-03,1224,9.51E-01,3.68E-02,2.63E-01,2.43E-02,3.04E-01,2.43E-02,2.63E-01,3.68E-02,830,9.36E-01,3.01E-02,4.23E-01,7.43E-02,3.30E-01,7.43E-02,4.23E-01,3.01E-02,768,9.13E-01,5.67E-02,6.73E-01,1.75E-01,6.20E-02,1.75E-01,6.73E-01,5.67E-02,669,OA
