@relation 'LCP Medial Tibia ROI '

@attribute File {'Medial Tibia of G1_1.jpg','Medial Tibia of G1_10.jpg','Medial Tibia of G1_11.jpg','Medial Tibia of G1_12.jpg','Medial Tibia of G1_13.jpg','Medial Tibia of G1_14.jpg','Medial Tibia of G1_15.jpg','Medial Tibia of G1_16.jpg','Medial Tibia of G1_17.jpg','Medial Tibia of G1_18.jpg','Medial Tibia of G1_2.jpg','Medial Tibia of G1_3.jpg','Medial Tibia of G1_4.jpg','Medial Tibia of G1_5.jpg','Medial Tibia of G1_6.jpg','Medial Tibia of G1_7.jpg','Medial Tibia of G1_8.jpg','Medial Tibia of G1_9.jpg','Medial Tibia of G2_1.jpg','Medial Tibia of G2_10.jpg','Medial Tibia of G2_11.jpg','Medial Tibia of G2_12.jpg','Medial Tibia of G2_13.jpg','Medial Tibia of G2_14.jpg','Medial Tibia of G2_15.jpg','Medial Tibia of G2_16.jpg','Medial Tibia of G2_17.jpg','Medial Tibia of G2_18.jpg','Medial Tibia of G2_19.jpg','Medial Tibia of G2_2.jpg','Medial Tibia of G2_20.jpg','Medial Tibia of G2_21.jpg','Medial Tibia of G2_3.jpg','Medial Tibia of G2_4.jpg','Medial Tibia of G2_5.jpg','Medial Tibia of G2_6.jpg','Medial Tibia of G2_7.jpg','Medial Tibia of G2_8.jpg','Medial Tibia of G2_9.jpg','Medial Tibia of G3_1.jpg','Medial Tibia of G3_10.jpg','Medial Tibia of G3_11.jpg','Medial Tibia of G3_12.jpg','Medial Tibia of G3_13.jpg','Medial Tibia of G3_14.jpg','Medial Tibia of G3_15.jpg','Medial Tibia of G3_16.jpg','Medial Tibia of G3_17.jpg','Medial Tibia of G3_18.jpg','Medial Tibia of G3_19.jpg','Medial Tibia of G3_2.jpg','Medial Tibia of G3_20.jpg','Medial Tibia of G3_21.jpg','Medial Tibia of G3_22.jpg','Medial Tibia of G3_23.jpg','Medial Tibia of G3_24.jpg','Medial Tibia of G3_25.jpg','Medial Tibia of G3_26.jpg','Medial Tibia of G3_27.jpg','Medial Tibia of G3_28.jpg','Medial Tibia of G3_29.jpg','Medial Tibia of G3_3.jpg','Medial Tibia of G3_30.jpg','Medial Tibia of G3_31.jpg','Medial Tibia of G3_32.jpg','Medial Tibia of G3_33.jpg','Medial Tibia of G3_34.jpg','Medial Tibia of G3_35.jpg','Medial Tibia of G3_36.jpg','Medial Tibia of G3_37.jpg','Medial Tibia of G3_38.jpg','Medial Tibia of G3_39.jpg','Medial Tibia of G3_4.jpg','Medial Tibia of G3_40.jpg','Medial Tibia of G3_41.jpg','Medial Tibia of G3_42.jpg','Medial Tibia of G3_43.jpg','Medial Tibia of G3_44.jpg','Medial Tibia of G3_5.jpg','Medial Tibia of G3_6.jpg','Medial Tibia of G3_7.jpg','Medial Tibia of G3_8.jpg','Medial Tibia of G3_9.jpg','Medial Tibia of G4_1.jpg','Medial Tibia of G4_2.jpg','Medial Tibia of G4_3.jpg','Medial Tibia of G4_4.jpg','Medial Tibia of G4_5.jpg','Medial Tibia of G4_6.jpg','Medial Tibia of G4_7.jpg','Medial Tibia of G4_8.jpg','Medial Tibia of Nor_1.jpg','Medial Tibia of Nor_10.jpg','Medial Tibia of Nor_11.jpg','Medial Tibia of Nor_12.jpg','Medial Tibia of Nor_13.jpg','Medial Tibia of Nor_14.jpg','Medial Tibia of Nor_15.jpg','Medial Tibia of Nor_16.jpg','Medial Tibia of Nor_17.jpg','Medial Tibia of Nor_18.jpg','Medial Tibia of Nor_19.jpg','Medial Tibia of Nor_2.jpg','Medial Tibia of Nor_20.jpg','Medial Tibia of Nor_21.jpg','Medial Tibia of Nor_22.jpg','Medial Tibia of Nor_23.jpg','Medial Tibia of Nor_24.jpg','Medial Tibia of Nor_25.jpg','Medial Tibia of Nor_26.jpg','Medial Tibia of Nor_27.jpg','Medial Tibia of Nor_28.jpg','Medial Tibia of Nor_29.jpg','Medial Tibia of Nor_3.jpg','Medial Tibia of Nor_30.jpg','Medial Tibia of Nor_31.jpg','Medial Tibia of Nor_32.jpg','Medial Tibia of Nor_33.jpg','Medial Tibia of Nor_34.jpg','Medial Tibia of Nor_35.jpg','Medial Tibia of Nor_36.jpg','Medial Tibia of Nor_37.jpg','Medial Tibia of Nor_38.jpg','Medial Tibia of Nor_39.jpg','Medial Tibia of Nor_4.jpg','Medial Tibia of Nor_5.jpg','Medial Tibia of Nor_6.jpg','Medial Tibia of Nor_7.jpg','Medial Tibia of Nor_8.jpg','Medial Tibia of Nor_9.jpg'}
@attribute LCP_1 numeric
@attribute LCP_2 numeric
@attribute LCP_3 numeric
@attribute LCP_4 numeric
@attribute LCP_5 numeric
@attribute LCP_6 numeric
@attribute LCP_7 numeric
@attribute LCP_8 numeric
@attribute LCP_9 numeric
@attribute LCP_10 numeric
@attribute LCP_11 numeric
@attribute LCP_12 numeric
@attribute LCP_13 numeric
@attribute LCP_14 numeric
@attribute LCP_15 numeric
@attribute LCP_16 numeric
@attribute LCP_17 numeric
@attribute LCP_18 numeric
@attribute LCP_19 numeric
@attribute LCP_20 numeric
@attribute LCP_21 numeric
@attribute LCP_22 numeric
@attribute LCP_23 numeric
@attribute LCP_24 numeric
@attribute LCP_25 numeric
@attribute LCP_26 numeric
@attribute LCP_27 numeric
@attribute LCP_28 numeric
@attribute LCP_29 numeric
@attribute LCP_30 numeric
@attribute LCP_31 numeric
@attribute LCP_32 numeric
@attribute LCP_33 numeric
@attribute LCP_34 numeric
@attribute LCP_35 numeric
@attribute LCP_36 numeric
@attribute LCP_37 numeric
@attribute LCP_38 numeric
@attribute LCP_39 numeric
@attribute LCP_40 numeric
@attribute LCP_41 numeric
@attribute LCP_42 numeric
@attribute LCP_43 numeric
@attribute LCP_44 numeric
@attribute LCP_45 numeric
@attribute LCP_46 numeric
@attribute LCP_47 numeric
@attribute LCP_48 numeric
@attribute LCP_49 numeric
@attribute LCP_50 numeric
@attribute LCP_51 numeric
@attribute LCP_52 numeric
@attribute LCP_53 numeric
@attribute LCP_54 numeric
@attribute LCP_55 numeric
@attribute LCP_56 numeric
@attribute LCP_57 numeric
@attribute LCP_58 numeric
@attribute LCP_59 numeric
@attribute LCP_60 numeric
@attribute LCP_61 numeric
@attribute LCP_62 numeric
@attribute LCP_63 numeric
@attribute LCP_64 numeric
@attribute LCP_65 numeric
@attribute LCP_66 numeric
@attribute LCP_67 numeric
@attribute LCP_68 numeric
@attribute LCP_69 numeric
@attribute LCP_70 numeric
@attribute LCP_71 numeric
@attribute LCP_72 numeric
@attribute LCP_73 numeric
@attribute LCP_74 numeric
@attribute LCP_75 numeric
@attribute LCP_76 numeric
@attribute LCP_77 numeric
@attribute LCP_78 numeric
@attribute LCP_79 numeric
@attribute LCP_80 numeric
@attribute LCP_81 numeric
@attribute class {'Grade 1','Grade 2','Grade 3','Grade 4',Normal}

@data
'Medial Tibia of G3_1.jpg',1.06,0.0288,0.527,0.114,0.138,0.114,0.527,0.0288,786,1.04,0.0559,0.358,0.0794,0.385,0.0794,0.358,0.0559,869,1.03,0.015,0.128,0.108,0.0587,0.108,0.128,0.015,668,1.02,0.0346,0.191,0.0625,0.142,0.0625,0.191,0.0346,646,1,0.0226,0.373,0.0527,0.223,0.0527,0.373,0.0226,851,0.988,0.00853,0.177,0.0288,0.161,0.0288,0.177,0.00853,786,0.973,0.0316,0.158,0.0671,0.0487,0.0671,0.158,0.0316,747,0.964,0.0318,0.387,0.0482,0.232,0.0482,0.387,0.0318,933,0.946,0.0725,0.501,0.0595,0.282,0.0595,0.501,0.0725,934,'Grade 3'
'Medial Tibia of G3_10.jpg',1.09,0.0111,0.552,0.116,0.549,0.116,0.552,0.0111,911,1.06,0.0315,0.337,0.0845,0.132,0.0845,0.337,0.0315,863,1.04,0.0282,0.129,0.071,0.243,0.071,0.129,0.0282,666,1.03,0.0294,0.138,0.125,0.161,0.125,0.138,0.0294,624,1,0.00626,0.359,0.0487,0.142,0.0487,0.359,0.00626,718,0.978,0.0214,0.164,0.0344,0.111,0.0344,0.164,0.0214,704,0.957,0.0437,0.108,0.122,0.256,0.122,0.108,0.0437,699,0.942,0.0451,0.362,0.11,0.0748,0.11,0.362,0.0451,908,0.915,0.00598,0.593,0.158,0.302,0.158,0.593,0.00598,989,'Grade 3'
'Medial Tibia of G3_11.jpg',1.13,0.0345,0.273,0.193,0.292,0.193,0.273,0.0345,593,1.09,0.0459,0.203,0.0842,0.0453,0.0842,0.203,0.0459,715,1.07,0.0452,0.125,0.132,0.0503,0.132,0.125,0.0452,782,1.04,0.00705,0.248,0.036,0.102,0.036,0.248,0.00705,918,1,0.0114,0.411,0.0282,0.0325,0.0282,0.411,0.0114,1238,0.966,0.039,0.195,0.025,0.0987,0.025,0.195,0.039,1099,0.935,0.0196,0.172,0.0624,0.145,0.0624,0.172,0.0196,932,0.915,0.0726,0.334,0.0924,0.255,0.0924,0.334,0.0726,748,0.877,0.0118,0.522,0.139,0.108,0.139,0.522,0.0118,732,'Grade 3'
'Medial Tibia of G3_12.jpg',1.08,0.053,0.572,0.107,0.00483,0.107,0.572,0.053,844,1.05,0.0466,0.392,0.0733,0.0721,0.0733,0.392,0.0466,985,1.04,0.0195,0.15,0.0756,0.119,0.0756,0.15,0.0195,651,1.02,0.0095,0.18,0.0501,0.0427,0.0501,0.18,0.0095,578,1,0.0297,0.355,0.0575,0.0287,0.0575,0.355,0.0297,762,0.981,0.0102,0.217,0.041,0.178,0.041,0.217,0.0102,616,0.964,0.0549,0.151,0.0834,0.294,0.0834,0.151,0.0549,677,0.948,0.00746,0.393,0.0668,0.19,0.0668,0.393,0.00746,1031,0.918,0.0335,0.492,0.113,0.0971,0.113,0.492,0.0335,965,'Grade 3'
'Medial Tibia of G3_13.jpg',1.1,0.0238,0.584,0.0292,0.429,0.0292,0.584,0.0238,839,1.07,0.0398,0.44,0.0337,0.41,0.0337,0.44,0.0398,938,1.05,0.0178,0.25,0.109,0.162,0.109,0.25,0.0178,616,1.03,0.0143,0.211,0.0389,0.0884,0.0389,0.211,0.0143,580,1,0.0421,0.444,0.0768,0.322,0.0768,0.444,0.0421,849,0.97,0.0376,0.287,0.0199,0.342,0.0199,0.287,0.0376,648,0.95,0.0125,0.215,0.123,0.0153,0.123,0.215,0.0125,732,0.936,0.0281,0.493,0.0567,0.342,0.0567,0.493,0.0281,1016,0.903,0.0334,0.661,0.0846,0.451,0.0846,0.661,0.0334,932,'Grade 3'
'Medial Tibia of G3_14.jpg',1.07,0.00946,0.414,0.035,0.103,0.035,0.414,0.00946,768,1.05,0.0344,0.222,0.0444,0.000293,0.0444,0.222,0.0344,937,1.03,0.0528,0.0884,0.0203,0.0366,0.0203,0.0884,0.0528,705,1.02,0.0293,0.101,0.111,0.136,0.111,0.101,0.0293,701,1,0.0165,0.29,0.0326,0.108,0.0326,0.29,0.0165,792,0.986,0.0108,0.159,0.122,0.0012,0.122,0.159,0.0108,753,0.97,0.0256,0.0997,0.0713,0.122,0.0713,0.0997,0.0256,750,0.958,0.00335,0.316,0.0746,0.231,0.0746,0.316,0.00335,920,0.936,0.0226,0.513,0.0817,0.152,0.0817,0.513,0.0226,943,'Grade 3'
'Medial Tibia of G3_15.jpg',1.09,0.105,0.598,0.0284,0.345,0.0284,0.598,0.105,559,1.07,0.0165,0.372,0.0258,0.302,0.0258,0.372,0.0165,772,1.05,0.0195,0.184,0.0979,0.429,0.0979,0.184,0.0195,735,1.03,0.0181,0.343,0.0648,0.257,0.0648,0.343,0.0181,917,1,0.00818,0.522,0.0776,0.354,0.0776,0.522,0.00818,1278,0.973,0.0188,0.348,0.0788,0.536,0.0788,0.348,0.0188,1032,0.953,0.021,0.233,0.131,0.401,0.131,0.233,0.021,873,0.94,0.0227,0.475,0.0475,0.0892,0.0475,0.475,0.0227,773,0.913,0.0368,0.68,0.166,0.196,0.166,0.68,0.0368,763,'Grade 3'
'Medial Tibia of G3_16.jpg',1.1,0.0672,0.622,0.12,0.268,0.12,0.622,0.0672,624,1.07,0.0115,0.332,0.0223,0.4,0.0223,0.332,0.0115,779,1.05,0.0389,0.178,0.0307,0.184,0.0307,0.178,0.0389,768,1.03,0.0204,0.237,0.0158,0.108,0.0158,0.237,0.0204,832,1,0.0211,0.466,0.0377,0.243,0.0377,0.466,0.0211,1110,0.975,0.062,0.264,0.0567,0.174,0.0567,0.264,0.062,1000,0.952,0.0196,0.238,0.0203,0.158,0.0203,0.238,0.0196,890,0.936,0.033,0.418,0.0477,0.173,0.0477,0.418,0.033,860,0.907,0.0685,0.558,0.0614,0.54,0.0614,0.558,0.0685,768,'Grade 3'
'Medial Tibia of G3_17.jpg',1.09,0.0996,0.299,0.0936,0.0902,0.0936,0.299,0.0996,785,1.06,0.0305,0.136,0.0362,0.00528,0.0362,0.136,0.0305,833,1.05,0.0477,0.106,0.121,0.215,0.121,0.106,0.0477,761,1.03,0.0175,0.144,0.0541,0.0223,0.0541,0.144,0.0175,728,1,0.0149,0.297,0.0212,0.1,0.0212,0.297,0.0149,750,0.98,0.021,0.11,0.0418,0.203,0.0418,0.11,0.021,879,0.954,0.0288,0.101,0.0484,0.00294,0.0484,0.101,0.0288,884,0.938,0.0579,0.171,0.103,0.303,0.103,0.171,0.0579,860,0.909,0.0267,0.384,0.142,0.351,0.142,0.384,0.0267,887,'Grade 3'
'Medial Tibia of G3_18.jpg',1.07,0.0435,0.481,0.0894,0.266,0.0894,0.481,0.0435,614,1.05,0.0291,0.318,0.0482,0.243,0.0482,0.318,0.0291,776,1.04,0.035,0.117,0.0955,0.0803,0.0955,0.117,0.035,775,1.02,0.00179,0.249,0.142,0.116,0.142,0.249,0.00179,898,1,0.0251,0.423,0.0671,0.0829,0.0671,0.423,0.0251,981,0.984,0.0258,0.18,0.165,0.0838,0.165,0.18,0.0258,920,0.967,0.0626,0.173,0.107,0.217,0.107,0.173,0.0626,935,0.956,0.0824,0.378,0.0629,0.0444,0.0629,0.378,0.0824,874,0.93,0.0915,0.465,0.0704,0.132,0.0704,0.465,0.0915,819,'Grade 3'
'Medial Tibia of G3_19.jpg',1.08,0.058,0.521,0.151,0.295,0.151,0.521,0.058,624,1.06,0.0507,0.363,0.0598,0.0297,0.0598,0.363,0.0507,692,1.04,0.0127,0.102,0.14,0.263,0.14,0.102,0.0127,757,1.02,0.00479,0.25,0.0504,0.0563,0.0504,0.25,0.00479,877,1,0.0211,0.482,0.0709,0.0746,0.0709,0.482,0.0211,1164,0.982,0.0139,0.251,0.0315,0.0374,0.0315,0.251,0.0139,991,0.966,0.0421,0.206,0.176,0.0321,0.176,0.206,0.0421,851,0.952,0.0558,0.377,0.159,0.361,0.159,0.377,0.0558,887,0.929,0.113,0.634,0.147,0.0355,0.147,0.634,0.113,796,'Grade 3'
'Medial Tibia of G3_2.jpg',1.06,0.0492,0.241,0.16,0.0363,0.16,0.241,0.0492,691,1.04,0.0212,0.164,0.129,0.128,0.129,0.164,0.0212,838,1.03,0.0276,0.0208,0.00769,0.201,0.00769,0.0208,0.0276,751,1.02,0.0226,0.119,0.0553,0.0346,0.0553,0.119,0.0226,782,1,0.0273,0.306,0.0635,0.0474,0.0635,0.306,0.0273,966,0.989,0.0205,0.127,0.0836,0.0786,0.0836,0.127,0.0205,853,0.974,0.0405,0.0603,0.141,0.0156,0.141,0.0603,0.0405,803,0.963,0.0715,0.187,0.107,0.107,0.107,0.187,0.0715,923,0.945,0.112,0.263,0.0304,0.22,0.0304,0.263,0.112,866,'Grade 3'
'Medial Tibia of G3_20.jpg',1.06,0.098,0.516,0.128,0.216,0.128,0.516,0.098,616,1.04,0.046,0.327,0.173,0.226,0.173,0.327,0.046,732,1.03,0.0526,0.122,0.0732,0.133,0.0732,0.122,0.0526,809,1.02,0.0339,0.229,0.0257,0.162,0.0257,0.229,0.0339,949,1,0.0153,0.371,0.0928,0.245,0.0928,0.371,0.0153,1240,0.984,0.00756,0.232,0.0857,0.34,0.0857,0.232,0.00756,1073,0.969,0.062,0.159,0.0359,0.0182,0.0359,0.159,0.062,909,0.957,0.0516,0.34,0.1,0.207,0.1,0.34,0.0516,764,0.939,0.0933,0.486,0.0785,0.62,0.0785,0.486,0.0933,696,'Grade 3'
'Medial Tibia of G3_21.jpg',1.13,0.0441,0.36,0.144,0.323,0.144,0.36,0.0441,655,1.09,0.0418,0.282,0.132,0.231,0.132,0.282,0.0418,716,1.07,0.0554,0.0817,0.124,0.0105,0.124,0.0817,0.0554,817,1.04,0.0322,0.132,0.0365,0.0453,0.0365,0.132,0.0322,890,1,0.023,0.361,0.0467,0.0054,0.0467,0.361,0.023,1103,0.97,0.00604,0.152,0.0746,0.175,0.0746,0.152,0.00604,953,0.937,0.0214,0.089,0.143,0.124,0.143,0.089,0.0214,836,0.915,0.0256,0.339,0.0949,0.202,0.0949,0.339,0.0256,815,0.875,0.0306,0.477,0.0484,0.198,0.0484,0.477,0.0306,782,'Grade 3'
'Medial Tibia of G3_22.jpg',1.04,0.0285,0.451,0.0232,0.112,0.0232,0.451,0.0285,625,1.03,0.052,0.338,0.0784,0.176,0.0784,0.338,0.052,727,1.02,0.0411,0.112,0.199,0.0261,0.199,0.112,0.0411,740,1.01,0.015,0.147,0.139,0.143,0.139,0.147,0.015,917,1,0.00275,0.419,0.014,0.0487,0.014,0.419,0.00275,1061,0.989,0.0164,0.167,0.0403,0.134,0.0403,0.167,0.0164,1031,0.979,0.0311,0.112,0.179,0.0732,0.179,0.112,0.0311,888,0.972,0.072,0.382,0.123,0.218,0.123,0.382,0.072,818,0.956,0.0513,0.425,0.161,0.0839,0.161,0.425,0.0513,798,'Grade 3'
'Medial Tibia of G3_23.jpg',1.09,0.0723,0.265,0.136,0.117,0.136,0.265,0.0723,982,1.06,0.00566,0.115,0.0294,0.146,0.0294,0.115,0.00566,1019,1.04,0.013,0.0644,0.0397,0.151,0.0397,0.0644,0.013,533,1.02,0.00398,0.123,0.0239,0.177,0.0239,0.123,0.00398,447,1,0.0062,0.12,0.0472,0.2,0.0472,0.12,0.0062,411,0.983,0.0514,0.058,0.102,0.146,0.102,0.058,0.0514,458,0.966,0.0498,0.0492,0.0518,0.322,0.0518,0.0492,0.0498,549,0.948,0.0402,0.0809,0.0509,0.0536,0.0509,0.0809,0.0402,1082,0.916,0.0445,0.134,0.0602,0.0488,0.0602,0.134,0.0445,1147,'Grade 3'
'Medial Tibia of G3_24.jpg',1.11,0.0464,0.491,0.311,0.1,0.311,0.491,0.0464,608,1.08,0.00294,0.313,0.0886,0.154,0.0886,0.313,0.00294,740,1.06,0.0156,0.181,0.156,0.421,0.156,0.181,0.0156,798,1.03,0.0108,0.196,0.0668,0.108,0.0668,0.196,0.0108,937,1,0.0257,0.345,0.107,0.0653,0.107,0.345,0.0257,1194,0.97,0.0252,0.183,0.0701,0.279,0.0701,0.183,0.0252,1002,0.943,0.0101,0.187,0.0601,0.291,0.0601,0.187,0.0101,935,0.926,0.0325,0.376,0.0599,0.165,0.0599,0.376,0.0325,741,0.892,0.0143,0.447,0.2,0.00393,0.2,0.447,0.0143,760,'Grade 3'
'Medial Tibia of G3_25.jpg',1.05,0.0225,0.235,0.13,0.0633,0.13,0.235,0.0225,805,1.04,0.0175,0.113,0.041,0.177,0.041,0.113,0.0175,810,1.03,0.0252,0.0301,0.0433,0.0569,0.0433,0.0301,0.0252,734,1.01,0.0143,0.0863,0.0354,0.0375,0.0354,0.0863,0.0143,689,1,0.0203,0.207,0.0322,0.0751,0.0322,0.207,0.0203,773,0.989,0.0387,0.0873,0.082,0.0843,0.082,0.0873,0.0387,762,0.976,0.0292,0.0646,0.0535,0.00847,0.0535,0.0646,0.0292,871,0.966,0.0741,0.136,0.125,0.0588,0.125,0.136,0.0741,872,0.949,0.054,0.155,0.0464,0.352,0.0464,0.155,0.054,946,'Grade 3'
'Medial Tibia of G3_26.jpg',1.14,0.0173,0.548,0.0976,0.109,0.0976,0.548,0.0173,600,1.1,0.0284,0.389,0.0324,0.181,0.0324,0.389,0.0284,813,1.07,0.0161,0.157,0.0746,0.233,0.0746,0.157,0.0161,762,1.04,0.00408,0.2,0.193,0.224,0.193,0.2,0.00408,879,1,0.0036,0.53,0.0253,0.475,0.0253,0.53,0.0036,1178,0.961,0.0185,0.299,0.0914,0.36,0.0914,0.299,0.0185,1017,0.932,0.0133,0.195,0.148,0.125,0.148,0.195,0.0133,849,0.91,0.00878,0.477,0.0731,0.108,0.0731,0.477,0.00878,758,0.868,0.0157,0.536,0.166,0.491,0.166,0.536,0.0157,778,'Grade 3'
'Medial Tibia of G3_27.jpg',1.06,0.0358,0.428,0.136,0.0885,0.136,0.428,0.0358,764,1.04,0.0175,0.279,0.1,0.0185,0.1,0.279,0.0175,835,1.03,0.0213,0.112,0.138,0.0775,0.138,0.112,0.0213,758,1.02,0.00895,0.13,0.133,0.0411,0.133,0.13,0.00895,706,1,0.0331,0.328,0.0644,0.217,0.0644,0.328,0.0331,849,0.986,0.0308,0.163,0.11,0.0406,0.11,0.163,0.0308,775,0.973,0.00828,0.105,0.119,0.0789,0.119,0.105,0.00828,808,0.96,0.0588,0.289,0.127,0.0466,0.127,0.289,0.0588,944,0.941,0.0247,0.382,0.0535,0.136,0.0535,0.382,0.0247,891,'Grade 3'
'Medial Tibia of G3_28.jpg',1.07,0.0961,0.378,0.191,0.336,0.191,0.378,0.0961,812,1.05,0.0861,0.309,0.0913,0.129,0.0913,0.309,0.0861,902,1.03,0.0368,0.0815,0.033,0.0547,0.033,0.0815,0.0368,669,1.02,0.0299,0.166,0.084,0.0349,0.084,0.166,0.0299,630,1,0.0265,0.255,0.0915,0.0773,0.0915,0.255,0.0265,726,0.984,0.0162,0.135,0.0927,0.0593,0.0927,0.135,0.0162,706,0.969,0.0316,0.119,0.0724,0.0504,0.0724,0.119,0.0316,797,0.955,0.0358,0.29,0.0536,0.168,0.0536,0.29,0.0358,939,0.934,0.0388,0.466,0.0748,0.131,0.0748,0.466,0.0388,969,'Grade 3'
'Medial Tibia of G3_29.jpg',1.07,0.0933,0.52,0.126,0.11,0.126,0.52,0.0933,866,1.05,0.0119,0.297,0.0679,0.0446,0.0679,0.297,0.0119,949,1.03,0.0384,0.123,0.0613,0.0139,0.0613,0.123,0.0384,687,1.02,0.0231,0.125,0.0347,0.0712,0.0347,0.125,0.0231,560,1,0.0228,0.326,0.0519,0.0974,0.0519,0.326,0.0228,706,0.983,0.0128,0.206,0.0968,0.0378,0.0968,0.206,0.0128,629,0.969,0.0141,0.113,0.0924,0.138,0.0924,0.113,0.0141,724,0.956,0.0109,0.347,0.0477,0.0774,0.0477,0.347,0.0109,1042,0.935,0.043,0.568,0.0247,0.0117,0.0247,0.568,0.043,981,'Grade 3'
'Medial Tibia of G3_3.jpg',1.04,0.0339,0.475,0.125,0.255,0.125,0.475,0.0339,831,1.03,0.0207,0.267,0.137,0.204,0.137,0.267,0.0207,837,1.02,0.0281,0.11,0.0508,0.195,0.0508,0.11,0.0281,718,1.01,0.0385,0.126,0.0717,0.0773,0.0717,0.126,0.0385,636,1,0.0202,0.359,0.159,0.256,0.159,0.359,0.0202,788,0.991,0.0204,0.125,0.0687,0.0823,0.0687,0.125,0.0204,738,0.981,0.0281,0.108,0.0858,0.043,0.0858,0.108,0.0281,753,0.973,0.0239,0.263,0.0201,0.219,0.0201,0.263,0.0239,970,0.958,0.0381,0.427,0.136,0.261,0.136,0.427,0.0381,966,'Grade 3'
'Medial Tibia of G3_30.jpg',1.06,0.0385,0.35,0.0398,0.219,0.0398,0.35,0.0385,661,1.04,0.0947,0.158,0.014,0.407,0.014,0.158,0.0947,761,1.03,0.0206,0.0549,0.061,0.00785,0.061,0.0549,0.0206,712,1.02,0.0392,0.0976,0.161,0.306,0.161,0.0976,0.0392,831,1,0.00178,0.233,0.0183,0.108,0.0183,0.233,0.00178,975,0.986,0.0243,0.178,0.0377,0.00194,0.0377,0.178,0.0243,960,0.973,0.0449,0.102,0.0777,0.285,0.0777,0.102,0.0449,942,0.962,0.0505,0.242,0.0712,0.339,0.0712,0.242,0.0505,849,0.945,0.0478,0.348,0.111,0.525,0.111,0.348,0.0478,820,'Grade 3'
'Medial Tibia of G3_31.jpg',1.08,0.0716,0.431,0.197,0.101,0.197,0.431,0.0716,628,1.05,0.0463,0.256,0.0661,0.238,0.0661,0.256,0.0463,740,1.04,0.0169,0.123,0.158,0.144,0.158,0.123,0.0169,785,1.02,0.035,0.167,0.115,0.0175,0.115,0.167,0.035,835,1,0.0183,0.437,0.0463,0.0905,0.0463,0.437,0.0183,1028,0.981,0.0118,0.15,0.138,0.0931,0.138,0.15,0.0118,968,0.965,0.0175,0.114,0.103,0.0807,0.103,0.114,0.0175,924,0.953,0.0351,0.246,0.0864,0.136,0.0864,0.246,0.0351,844,0.931,0.0704,0.449,0.0773,0.0246,0.0773,0.449,0.0704,823,'Grade 3'
'Medial Tibia of G3_32.jpg',1.05,0.075,0.305,0.0944,0.0804,0.0944,0.305,0.075,893,1.03,0.0436,0.136,0.024,0.1,0.024,0.136,0.0436,928,1.02,0.00645,0.0761,0.0888,0.0821,0.0888,0.0761,0.00645,554,1.01,0.0309,0.11,0.0187,0.175,0.0187,0.11,0.0309,534,1,0.0146,0.171,0.0694,0.126,0.0694,0.171,0.0146,562,0.991,0.0518,0.103,0.0956,0.0247,0.0956,0.103,0.0518,614,0.981,0.0183,0.0358,0.0656,0.0157,0.0656,0.0358,0.0183,688,0.971,0.0446,0.146,0.13,0.114,0.13,0.146,0.0446,982,0.954,0.0968,0.274,0.16,0.205,0.16,0.274,0.0968,1038,'Grade 3'
'Medial Tibia of G3_33.jpg',1.05,0.0926,0.241,0.0866,0.131,0.0866,0.241,0.0926,780,1.04,0.00748,0.132,0.0226,0.153,0.0226,0.132,0.00748,893,1.03,0.0494,0.127,0.0988,0.204,0.0988,0.127,0.0494,667,1.01,0.0239,0.0717,0.067,0.0604,0.067,0.0717,0.0239,667,1,0.00836,0.22,0.0705,0.153,0.0705,0.22,0.00836,796,0.99,0.0293,0.149,0.0535,0.161,0.0535,0.149,0.0293,780,0.976,0.0458,0.0372,0.0794,0.216,0.0794,0.0372,0.0458,882,0.966,0.0495,0.169,0.092,0.142,0.092,0.169,0.0495,897,0.949,0.0538,0.364,0.164,0.0902,0.164,0.364,0.0538,896,'Grade 3'
'Medial Tibia of G3_34.jpg',1.07,0.0991,0.497,0.107,0.185,0.107,0.497,0.0991,806,1.05,0.067,0.36,0.0358,0.0695,0.0358,0.36,0.067,969,1.03,0.0209,0.143,0.00544,0.244,0.00544,0.143,0.0209,631,1.02,0.0354,0.137,0.0688,0.11,0.0688,0.137,0.0354,565,1,0.0132,0.292,0.0991,0.154,0.0991,0.292,0.0132,787,0.983,0.0133,0.198,0.0195,0.0752,0.0195,0.198,0.0133,656,0.968,0.0346,0.188,0.0221,0.146,0.0221,0.188,0.0346,729,0.956,0.025,0.357,0.0503,0.249,0.0503,0.357,0.025,998,0.931,0.0456,0.501,0.0261,0.273,0.0261,0.501,0.0456,979,'Grade 3'
'Medial Tibia of G3_35.jpg',1.05,0.0735,0.309,0.132,0.0526,0.132,0.309,0.0735,878,1.03,0.0493,0.25,0.0489,0.102,0.0489,0.25,0.0493,923,1.02,0.0228,0.0744,0.0684,0.197,0.0684,0.0744,0.0228,661,1.01,0.031,0.114,0.0708,0.109,0.0708,0.114,0.031,504,1,0.0282,0.19,0.0779,0.114,0.0779,0.19,0.0282,617,0.991,0.0322,0.184,0.0923,0.13,0.0923,0.184,0.0322,560,0.982,0.0304,0.136,0.0566,0.225,0.0566,0.136,0.0304,734,0.974,0.0304,0.258,0.065,0.0546,0.065,0.258,0.0304,1001,0.958,0.0423,0.328,0.162,0.29,0.162,0.328,0.0423,1105,'Grade 3'
